1,81;4,42E-12;1,86E-14;2,40E-14;4,46E-12;4,44E-12;2,46E-14;4,03E-14;4,51E-12;4,73E-12;8,48E-14;2,03E-13;5,02E-12;5,99E-12;3,52E-13;9,27E-13;7,27E-12
1,82;4,39E-12;1,83E-14;2,33E-14;4,43E-12;4,42E-12;2,76E-14;2,84E-14;4,48E-12;4,71E-12;1,21E-13;8,04E-14;4,91E-12;6,02E-12;5,34E-13;3,11E-13;6,86E-12
1,83;4,38E-12;1,65E-14;2,26E-14;4,42E-12;4,41E-12;2,08E-14;2,87E-14;4,46E-12;4,71E-12;6,43E-14;8,96E-14;4,87E-12;6,05E-12;2,57E-13;3,60E-13;6,67E-12
1,84;4,47E-12;1,85E-14;2,29E-14;4,51E-12;4,49E-12;3,34E-14;3,93E-14;4,57E-12;4,77E-12;1,82E-13;2,03E-13;5,16E-12;6,02E-12;8,42E-13;9,31E-13;7,80E-12
1,85;4,42E-12;1,99E-14;2,15E-14;4,46E-12;4,45E-12;4,28E-14;3,09E-14;4,52E-12;4,74E-12;2,72E-13;1,25E-13;5,14E-12;6,04E-12;1,29E-12;5,45E-13;7,87E-12
1,86;4,38E-12;1,86E-14;2,08E-14;4,42E-12;4,41E-12;2,71E-14;2,10E-14;4,46E-12;4,71E-12;1,12E-13;2,26E-14;4,84E-12;6,00E-12;4,87E-13;2,98E-14;6,52E-12
1,87;4,41E-12;1,78E-14;1,94E-14;4,45E-12;4,44E-12;2,47E-14;2,16E-14;4,49E-12;4,74E-12;9,33E-14;4,37E-14;4,88E-12;6,08E-12;3,99E-13;1,42E-13;6,62E-12
1,88;4,47E-12;1,91E-14;2,14E-14;4,52E-12;4,51E-12;2,88E-14;2,96E-14;4,56E-12;4,81E-12;1,26E-13;1,11E-13;5,04E-12;6,15E-12;5,56E-13;4,74E-13;7,18E-12
1,89;4,45E-12;1,99E-14;2,05E-14;4,49E-12;4,48E-12;2,63E-14;2,19E-14;4,53E-12;4,78E-12;9,06E-14;3,64E-14;4,91E-12;6,12E-12;3,76E-13;1,01E-13;6,60E-12
1,90;4,43E-12;1,87E-14;2,17E-14;4,47E-12;4,46E-12;2,54E-14;3,97E-14;4,52E-12;4,77E-12;9,20E-14;2,20E-13;5,08E-12;6,17E-12;3,88E-13;1,02E-12;7,58E-12
1,91;4,43E-12;1,80E-14;2,19E-14;4,47E-12;4,46E-12;2,77E-14;3,11E-14;4,52E-12;4,77E-12;1,25E-13;1,24E-13;5,02E-12;6,16E-12;5,57E-13;5,36E-13;7,25E-12
1,92;4,40E-12;1,76E-14;2,09E-14;4,44E-12;4,43E-12;2,60E-14;3,25E-14;4,49E-12;4,75E-12;1,09E-13;1,48E-13;5,01E-12;6,16E-12;4,79E-13;6,63E-13;7,30E-12
1,93;4,35E-12;1,73E-14;2,11E-14;4,39E-12;4,38E-12;1,88E-14;2,95E-14;4,43E-12;4,71E-12;3,39E-14;1,14E-13;4,86E-12;6,15E-12;1,01E-13;4,92E-13;6,75E-12
1,94;4,40E-12;1,83E-14;2,03E-14;4,44E-12;4,43E-12;3,12E-14;2,34E-14;4,49E-12;4,75E-12;1,60E-13;5,43E-14;4,96E-12;6,14E-12;7,31E-13;1,91E-13;7,07E-12
1,95;4,48E-12;1,90E-14;2,03E-14;4,52E-12;4,52E-12;3,62E-14;2,08E-14;4,58E-12;4,93E-12;2,09E-13;2,51E-14;5,16E-12;6,74E-12;9,76E-13;4,44E-14;7,76E-12
1,96;4,48E-12;1,95E-14;2,08E-14;4,52E-12;4,52E-12;3,22E-14;2,11E-14;4,58E-12;4,95E-12;1,60E-13;2,35E-14;5,13E-12;6,83E-12;7,26E-13;3,42E-14;7,59E-12
1,97;4,47E-12;1,78E-14;2,01E-14;4,51E-12;4,51E-12;2,34E-14;2,04E-14;4,56E-12;4,96E-12;7,95E-14;2,35E-14;5,07E-12;6,96E-12;3,29E-13;3,72E-14;7,33E-12
1,98;4,55E-12;1,88E-14;2,01E-14;4,59E-12;4,60E-12;2,79E-14;2,04E-14;4,65E-12;5,06E-12;1,19E-13;2,31E-14;5,20E-12;7,11E-12;5,22E-13;3,52E-14;7,67E-12
1,99;4,48E-12;1,70E-14;2,15E-14;4,52E-12;4,53E-12;2,61E-14;2,18E-14;4,58E-12;4,98E-12;1,17E-13;2,46E-14;5,12E-12;7,00E-12;5,21E-13;3,73E-14;7,56E-12
2,00;4,41E-12;1,95E-14;2,07E-14;4,45E-12;4,46E-12;4,50E-14;2,10E-14;4,52E-12;4,93E-12;3,00E-13;2,38E-14;5,25E-12;7,03E-12;1,43E-12;3,61E-14;8,50E-12
2,01;4,53E-12;2,16E-14;2,80E-14;4,58E-12;4,59E-12;4,57E-14;8,95E-14;4,72E-12;5,19E-12;2,87E-13;7,05E-13;6,18E-12;7,84E-12;1,36E-12;3,44E-12;1,26E-11
2,02;4,49E-12;2,10E-14;4,61E-14;4,56E-12;4,57E-12;5,31E-14;2,73E-13;4,89E-12;5,30E-12;3,75E-13;2,54E-12;8,22E-12;8,58E-12;1,80E-12;1,26E-11;2,30E-11
2,03;4,49E-12;2,67E-14;2,43E-14;4,54E-12;4,58E-12;1,11E-13;5,62E-14;4,75E-12;5,43E-12;9,56E-13;3,75E-13;6,76E-12;9,23E-12;4,71E-12;1,79E-12;1,57E-11
2,04;4,51E-12;2,71E-14;2,73E-14;4,57E-12;4,61E-12;1,23E-13;8,42E-14;4,81E-12;5,56E-12;1,08E-12;6,53E-13;7,29E-12;9,78E-12;5,35E-12;3,18E-12;1,83E-11
2,05;4,53E-12;2,71E-14;3,02E-14;4,59E-12;4,65E-12;1,07E-13;1,13E-13;4,87E-12;5,85E-12;9,01E-13;9,42E-13;7,69E-12;1,12E-11;4,43E-12;4,63E-12;2,02E-11
2,06;4,51E-12;3,13E-14;3,36E-14;4,57E-12;4,64E-12;1,40E-13;1,59E-13;4,94E-12;5,93E-12;1,23E-12;1,41E-12;8,56E-12;1,17E-11;6,07E-12;6,97E-12;2,47E-11
2,07;4,51E-12;2,38E-14;3,39E-14;4,56E-12;4,65E-12;7,07E-14;1,58E-13;4,88E-12;6,10E-12;5,40E-13;1,40E-12;8,03E-12;1,25E-11;2,62E-12;6,89E-12;2,21E-11
2,08;4,56E-12;2,75E-14;4,22E-14;4,63E-12;4,73E-12;1,17E-13;2,33E-13;5,08E-12;6,46E-12;1,01E-12;2,14E-12;9,60E-12;1,41E-11;4,97E-12;1,06E-11;2,97E-11
2,09;4,53E-12;3,23E-14;3,03E-14;4,59E-12;4,71E-12;1,63E-13;1,15E-13;4,99E-12;6,56E-12;1,47E-12;9,61E-13;9,00E-12;1,48E-11;7,30E-12;4,72E-12;2,68E-11
2,10;4,50E-12;4,40E-14;4,55E-14;4,59E-12;4,71E-12;2,81E-13;2,62E-13;5,25E-12;6,78E-12;2,65E-12;2,43E-12;1,19E-11;1,60E-11;1,32E-11;1,21E-11;4,12E-11
2,11;4,52E-12;3,79E-14;5,83E-14;4,61E-12;4,73E-12;2,30E-13;3,93E-13;5,35E-12;6,84E-12;2,15E-12;3,74E-12;1,27E-11;1,62E-11;1,07E-11;1,86E-11;4,55E-11
2,12;4,49E-12;3,38E-14;1,16E-13;4,64E-12;4,72E-12;1,92E-13;9,79E-13;5,89E-12;7,00E-12;1,77E-12;9,61E-12;1,84E-11;1,71E-11;8,80E-12;4,80E-11;7,39E-11
2,13;4,51E-12;4,50E-14;1,08E-13;4,66E-12;4,76E-12;3,04E-13;8,83E-13;5,95E-12;7,28E-12;2,89E-12;8,64E-12;1,88E-11;1,85E-11;1,44E-11;4,31E-11;7,60E-11
2,14;4,51E-12;4,54E-14;1,04E-13;4,66E-12;4,81E-12;3,07E-13;8,48E-13;5,96E-12;7,73E-12;2,92E-12;8,29E-12;1,89E-11;2,07E-11;1,46E-11;4,14E-11;7,66E-11
2,15;4,49E-12;6,04E-14;6,44E-14;4,61E-12;4,79E-12;4,38E-13;4,55E-13;5,68E-12;7,78E-12;4,21E-12;4,36E-12;1,64E-11;2,11E-11;2,10E-11;2,17E-11;6,38E-11
2,16;4,46E-12;6,15E-14;5,89E-14;4,58E-12;4,80E-12;4,71E-13;4,00E-13;5,67E-12;8,10E-12;4,56E-12;3,81E-12;1,65E-11;2,28E-11;2,28E-11;1,90E-11;6,45E-11
2,17;4,47E-12;5,01E-14;6,11E-14;4,58E-12;4,84E-12;3,56E-13;4,17E-13;5,61E-12;8,50E-12;3,41E-12;3,98E-12;1,59E-11;2,48E-11;1,70E-11;1,98E-11;6,16E-11
2,18;4,52E-12;6,26E-14;3,52E-14;4,62E-12;4,93E-12;4,80E-13;1,55E-13;5,56E-12;8,99E-12;4,66E-12;1,35E-12;1,50E-11;2,70E-11;2,32E-11;6,66E-12;5,69E-11
2,19;4,55E-12;5,94E-14;6,87E-14;4,68E-12;5,00E-12;4,44E-13;4,95E-13;5,94E-12;9,53E-12;4,29E-12;4,76E-12;1,86E-11;2,97E-11;2,14E-11;2,37E-11;7,48E-11
2,20;4,63E-12;6,48E-14;5,95E-14;4,75E-12;5,10E-12;5,06E-13;4,12E-13;6,02E-12;9,80E-12;4,91E-12;3,93E-12;1,86E-11;3,07E-11;2,45E-11;1,96E-11;7,48E-11
2,21;4,66E-12;6,60E-14;4,40E-14;4,77E-12;5,15E-12;5,19E-13;2,53E-13;5,92E-12;1,01E-11;5,05E-12;2,34E-12;1,75E-11;3,19E-11;2,52E-11;1,16E-11;6,87E-11
2,22;4,59E-12;4,45E-14;4,45E-14;4,68E-12;5,11E-12;3,02E-13;2,63E-13;5,67E-12;1,03E-11;2,87E-12;2,45E-12;1,56E-11;3,35E-11;1,43E-11;1,22E-11;5,99E-11
2,23;4,60E-12;4,73E-14;4,83E-14;4,70E-12;5,17E-12;3,33E-13;2,90E-13;5,79E-12;1,08E-11;3,19E-12;2,70E-12;1,67E-11;3,61E-11;1,59E-11;1,34E-11;6,54E-11
2,24;4,66E-12;3,71E-14;9,01E-14;4,79E-12;5,28E-12;2,27E-13;7,04E-13;6,21E-12;1,15E-11;2,12E-12;6,84E-12;2,04E-11;3,90E-11;1,05E-11;3,41E-11;8,36E-11
2,25;4,60E-12;4,94E-14;1,14E-13;4,76E-12;5,25E-12;3,42E-13;9,62E-13;6,55E-12;1,18E-11;3,26E-12;9,44E-12;2,45E-11;4,07E-11;1,63E-11;4,71E-11;1,04E-10
2,26;4,55E-12;2,92E-14;5,85E-14;4,64E-12;5,23E-12;1,49E-13;3,98E-13;5,78E-12;1,20E-11;1,35E-12;3,80E-12;1,72E-11;4,22E-11;6,68E-12;1,89E-11;6,78E-11
2,27;4,52E-12;1,67E-14;2,38E-14;4,56E-12;5,24E-12;1,68E-14;5,15E-14;5,31E-12;1,24E-11;1,75E-14;3,28E-13;1,28E-11;4,45E-11;2,06E-14;1,56E-12;4,60E-11
2,28;4,53E-12;3,68E-14;2,20E-14;4,58E-12;5,30E-12;2,15E-13;3,42E-14;5,55E-12;1,31E-11;2,00E-12;1,56E-13;1,53E-11;4,77E-11;9,91E-12;7,00E-13;5,83E-11
2,29;4,56E-12;3,14E-14;3,26E-14;4,62E-12;5,38E-12;1,63E-13;1,32E-13;5,67E-12;1,36E-11;1,48E-12;1,12E-12;1,62E-11;5,01E-11;7,33E-12;5,54E-12;6,30E-11
2,30;4,53E-12;2,71E-14;4,92E-14;4,60E-12;5,41E-12;1,12E-13;3,09E-13;5,83E-12;1,42E-11;9,63E-13;2,91E-12;1,80E-11;5,31E-11;4,75E-12;1,44E-11;7,23E-11
2,31;4,51E-12;5,07E-14;5,43E-14;4,61E-12;5,46E-12;3,46E-13;3,63E-13;6,17E-12;1,50E-11;3,30E-12;3,45E-12;2,17E-11;5,72E-11;1,64E-11;1,72E-11;9,08E-11
2,32;4,61E-12;1,12E-13;8,06E-14;4,80E-12;5,61E-12;9,64E-13;6,31E-13;7,20E-12;1,56E-11;9,49E-12;6,14E-12;3,12E-11;5,99E-11;4,74E-11;3,06E-11;1,38E-10
2,33;4,59E-12;8,78E-14;8,75E-14;4,76E-12;5,65E-12;7,18E-13;6,96E-13;7,06E-12;1,62E-11;7,02E-12;6,78E-12;3,00E-11;6,33E-11;3,50E-11;3,38E-11;1,32E-10
2,34;4,65E-12;6,48E-14;9,35E-14;4,81E-12;5,77E-12;4,93E-13;7,55E-13;7,01E-12;1,69E-11;4,78E-12;7,37E-12;2,91E-11;6,65E-11;2,38E-11;3,68E-11;1,27E-10
2,35;4,67E-12;1,73E-14;7,86E-14;4,76E-12;5,89E-12;1,77E-14;5,99E-13;6,51E-12;1,81E-11;2,22E-14;5,80E-12;2,40E-11;7,26E-11;4,21E-14;2,89E-11;1,02E-10
2,36;4,64E-12;6,37E-14;4,81E-14;4,75E-12;5,92E-12;4,91E-13;2,82E-13;6,70E-12;1,88E-11;4,77E-12;2,62E-12;2,62E-11;7,59E-11;2,38E-11;1,30E-11;1,13E-10
2,37;4,65E-12;5,99E-14;2,18E-14;4,73E-12;6,00E-12;4,54E-13;2,19E-14;6,48E-12;1,95E-11;4,40E-12;2,19E-14;2,40E-11;7,98E-11;2,19E-11;2,21E-14;1,02E-10
2,38;4,65E-12;9,97E-14;2,17E-14;4,77E-12;6,08E-12;8,47E-13;2,18E-14;6,95E-12;2,04E-11;8,32E-12;2,18E-14;2,88E-11;8,41E-11;4,15E-11;2,20E-14;1,26E-10
2,39;4,66E-12;3,31E-14;2,15E-14;4,72E-12;6,21E-12;1,77E-13;2,15E-14;6,41E-12;2,17E-11;1,62E-12;2,15E-14;2,33E-11;9,04E-11;8,01E-12;2,18E-14;9,84E-11
2,40;4,71E-12;1,69E-14;3,54E-14;4,76E-12;6,36E-12;1,70E-14;1,64E-13;6,54E-12;2,28E-11;1,77E-14;1,45E-12;2,43E-11;9,59E-11;2,09E-14;7,16E-12;1,03E-10
2,41;4,77E-12;4,09E-14;6,82E-14;4,88E-12;6,52E-12;2,41E-13;4,85E-13;7,25E-12;2,41E-11;2,24E-12;4,66E-12;3,10E-11;1,02E-10;1,11E-11;2,32E-11;1,37E-10
2,42;4,80E-12;8,38E-14;2,21E-14;4,91E-12;6,64E-12;6,84E-13;2,21E-14;7,34E-12;2,50E-11;6,68E-12;2,22E-14;3,17E-11;1,07E-10;3,33E-11;2,25E-14;1,40E-10
2,43;4,73E-12;1,75E-14;2,14E-14;4,76E-12;6,64E-12;1,77E-14;2,14E-14;6,68E-12;2,57E-11;1,98E-14;2,15E-14;2,58E-11;1,11E-10;2,89E-14;2,20E-14;1,11E-10
2,44;4,80E-12;1,81E-14;2,06E-14;4,84E-12;6,85E-12;1,83E-14;2,06E-14;6,89E-12;2,74E-11;2,05E-14;2,08E-14;2,74E-11;1,19E-10;3,03E-14;2,15E-14;1,19E-10
2,45;4,82E-12;1,76E-14;2,13E-14;4,86E-12;6,97E-12;1,78E-14;2,13E-14;7,01E-12;2,85E-11;2,00E-14;2,15E-14;2,86E-11;1,24E-10;2,96E-14;2,23E-14;1,24E-10
2,46;4,85E-12;1,62E-14;2,19E-14;4,89E-12;7,14E-12;1,64E-14;2,19E-14;7,18E-12;3,01E-11;1,89E-14;2,21E-14;3,01E-11;1,32E-10;2,98E-14;2,32E-14;1,32E-10
2,47;4,86E-12;1,67E-14;2,13E-14;4,90E-12;7,33E-12;1,70E-14;2,13E-14;7,36E-12;3,20E-11;1,98E-14;2,15E-14;3,20E-11;1,41E-10;3,22E-14;2,26E-14;1,41E-10
2,48;4,88E-12;1,67E-14;2,20E-14;4,92E-12;7,45E-12;1,70E-14;2,20E-14;7,49E-12;3,31E-11;1,96E-14;2,23E-14;3,31E-11;1,47E-10;3,10E-14;2,34E-14;1,47E-10
2,49;4,95E-12;1,71E-14;2,18E-14;4,98E-12;7,72E-12;1,75E-14;2,18E-14;7,76E-12;3,54E-11;2,06E-14;2,22E-14;3,55E-11;1,59E-10;3,44E-14;2,37E-14;1,59E-10
2,50;4,96E-12;1,68E-14;2,22E-14;4,99E-12;7,85E-12;1,72E-14;2,23E-14;7,89E-12;3,68E-11;2,07E-14;2,27E-14;3,68E-11;1,65E-10;3,63E-14;2,46E-14;1,65E-10
2,51;4,97E-12;1,68E-14;2,25E-14;5,01E-12;8,09E-12;1,73E-14;2,25E-14;8,13E-12;3,93E-11;2,22E-14;2,30E-14;3,93E-11;1,78E-10;4,38E-14;2,50E-14;1,78E-10
2,52;4,91E-12;1,69E-14;2,20E-14;4,95E-12;8,19E-12;1,76E-14;2,21E-14;8,23E-12;4,10E-11;2,39E-14;2,25E-14;4,10E-11;1,87E-10;5,18E-14;2,47E-14;1,87E-10
2,53;4,96E-12;1,66E-14;2,27E-14;4,99E-12;8,41E-12;1,73E-14;2,28E-14;8,45E-12;4,30E-11;2,43E-14;2,33E-14;4,30E-11;1,96E-10;5,54E-14;2,57E-14;1,97E-10
2,54;5,00E-12;1,70E-14;2,23E-14;5,04E-12;8,63E-12;1,77E-14;2,24E-14;8,67E-12;4,49E-11;2,40E-14;2,29E-14;4,50E-11;2,06E-10;5,22E-14;2,54E-14;2,06E-10
2,55;5,03E-12;1,78E-14;2,20E-14;5,07E-12;8,83E-12;1,86E-14;2,20E-14;8,87E-12;4,69E-11;2,65E-14;2,27E-14;4,69E-11;2,16E-10;6,18E-14;2,54E-14;2,16E-10
2,56;5,03E-12;1,77E-14;2,18E-14;5,07E-12;9,03E-12;1,86E-14;2,19E-14;9,07E-12;4,91E-11;2,75E-14;2,27E-14;4,91E-11;2,27E-10;6,69E-14;2,64E-14;2,27E-10
2,57;5,07E-12;1,81E-14;2,21E-14;5,11E-12;9,49E-12;1,96E-14;2,22E-14;9,54E-12;5,37E-11;3,43E-14;2,31E-14;5,38E-11;2,50E-10;9,99E-14;2,70E-14;2,50E-10
2,58;5,14E-12;1,69E-14;2,39E-14;5,18E-12;9,99E-12;1,86E-14;2,40E-14;1,00E-11;5,85E-11;3,52E-14;2,52E-14;5,86E-11;2,74E-10;1,09E-13;3,05E-14;2,74E-10
2,59;5,22E-12;1,74E-14;2,49E-14;5,26E-12;1,06E-11;1,95E-14;2,50E-14;1,07E-11;6,46E-11;3,99E-14;2,68E-14;6,47E-11;3,04E-10;1,31E-13;3,45E-14;3,05E-10
2,60;5,26E-12;1,90E-14;2,36E-14;5,30E-12;1,12E-11;2,24E-14;2,39E-14;1,13E-11;7,11E-11;5,61E-14;2,64E-14;7,12E-11;3,37E-10;2,06E-13;3,78E-14;3,37E-10
2,61;5,38E-12;1,89E-14;2,23E-14;5,42E-12;1,20E-11;2,35E-14;2,26E-14;1,21E-11;7,86E-11;7,04E-14;2,61E-14;7,87E-11;3,74E-10;2,78E-13;4,13E-14;3,75E-10
2,62;5,48E-12;2,09E-14;2,19E-14;5,52E-12;1,28E-11;2,64E-14;2,24E-14;1,29E-11;8,64E-11;8,15E-14;2,65E-14;8,65E-11;4,13E-10;3,27E-13;4,48E-14;4,14E-10
2,63;5,59E-12;2,15E-14;2,38E-14;5,63E-12;1,36E-11;2,98E-14;2,43E-14;1,37E-11;9,40E-11;1,13E-13;2,99E-14;9,41E-11;4,51E-10;4,85E-13;5,49E-14;4,52E-10
2,64;5,67E-12;2,07E-14;2,28E-14;5,71E-12;1,45E-11;3,25E-14;2,36E-14;1,46E-11;1,03E-10;1,50E-13;3,18E-14;1,03E-10;4,96E-10;6,71E-13;6,80E-14;4,97E-10
2,65;5,74E-12;2,12E-14;2,41E-14;5,78E-12;1,54E-11;3,75E-14;2,53E-14;1,55E-11;1,12E-10;2,01E-13;3,70E-14;1,12E-10;5,41E-10;9,29E-13;8,91E-14;5,42E-10
2,66;5,84E-12;2,32E-14;2,47E-14;5,89E-12;1,65E-11;4,76E-14;2,63E-14;1,66E-11;1,23E-10;2,91E-13;4,26E-14;1,23E-10;5,96E-10;1,37E-12;1,15E-13;5,97E-10
2,67;5,94E-12;2,54E-14;2,63E-14;5,99E-12;1,76E-11;6,09E-14;2,86E-14;1,76E-11;1,34E-10;4,16E-13;5,16E-14;1,34E-10;6,50E-10;1,99E-12;1,54E-13;6,52E-10
2,68;6,01E-12;2,76E-14;2,78E-14;6,07E-12;1,87E-11;8,06E-14;3,11E-14;1,88E-11;1,46E-10;6,11E-13;6,44E-14;1,46E-10;7,10E-10;2,97E-12;2,12E-13;7,13E-10
2,69;6,14E-12;3,18E-14;2,92E-14;6,20E-12;2,00E-11;1,10E-13;3,41E-14;2,02E-11;1,59E-10;8,87E-13;8,35E-14;1,60E-10;7,77E-10;4,34E-12;3,03E-13;7,82E-10
2,70;6,25E-12;3,80E-14;3,05E-14;6,32E-12;2,16E-11;1,56E-13;3,83E-14;2,18E-11;1,75E-10;1,33E-12;1,16E-13;1,76E-10;8,55E-10;6,57E-12;4,62E-13;8,62E-10
2,71;6,32E-12;4,96E-14;3,45E-14;6,40E-12;2,30E-11;2,29E-13;4,64E-14;2,33E-11;1,90E-10;2,02E-12;1,66E-13;1,92E-10;9,31E-10;9,98E-12;6,98E-13;9,41E-10
2,72;6,47E-12;6,45E-14;4,37E-14;6,58E-12;2,46E-11;3,41E-13;6,16E-14;2,50E-11;2,05E-10;3,10E-12;2,41E-13;2,09E-10;1,01E-09;1,54E-11;1,04E-12;1,03E-09
2,73;6,53E-12;8,09E-14;5,51E-14;6,67E-12;2,58E-11;4,70E-13;8,11E-14;2,63E-11;2,18E-10;4,37E-12;3,41E-13;2,23E-10;1,07E-09;2,17E-11;1,50E-12;1,10E-09
2,74;6,45E-12;9,98E-14;6,56E-14;6,61E-12;2,64E-11;6,07E-13;1,00E-13;2,71E-11;2,26E-10;5,68E-12;4,46E-13;2,32E-10;1,11E-09;2,82E-11;1,98E-12;1,14E-09
2,75;6,22E-12;1,23E-13;8,01E-14;6,43E-12;2,55E-11;7,03E-13;1,19E-13;2,63E-11;2,18E-10;6,50E-12;5,12E-13;2,25E-10;1,07E-09;3,23E-11;2,26E-12;1,11E-09
2,76;5,70E-12;1,42E-13;1,02E-13;5,95E-12;2,24E-11;7,01E-13;1,40E-13;2,33E-11;1,89E-10;6,29E-12;5,16E-13;1,96E-10;9,32E-10;3,11E-11;2,19E-12;9,65E-10
2,77;5,44E-12;1,39E-13;1,08E-13;5,69E-12;2,03E-11;6,45E-13;1,42E-13;2,10E-11;1,68E-10;5,71E-12;4,85E-13;1,75E-10;8,27E-10;2,82E-11;2,01E-12;8,57E-10
2,78;5,45E-12;1,26E-13;1,01E-13;5,68E-12;1,93E-11;5,76E-13;1,31E-13;2,01E-11;1,58E-10;5,07E-12;4,35E-13;1,64E-10;7,76E-10;2,51E-11;1,78E-12;8,02E-10
2,79;5,56E-12;1,04E-13;8,06E-14;5,74E-12;1,92E-11;4,96E-13;1,07E-13;1,98E-11;1,55E-10;4,42E-12;3,67E-13;1,60E-10;7,60E-10;2,19E-11;1,52E-12;7,84E-10
2,80;5,63E-12;8,15E-14;6,24E-14;5,77E-12;1,82E-11;3,87E-13;8,26E-14;1,86E-11;1,44E-10;3,44E-12;2,84E-13;1,47E-10;7,01E-10;1,70E-11;1,18E-12;7,19E-10
2,81;5,65E-12;6,07E-14;4,51E-14;5,76E-12;1,68E-11;2,81E-13;5,98E-14;1,71E-11;1,28E-10;2,49E-12;2,07E-13;1,31E-10;6,22E-10;1,23E-11;8,63E-13;6,35E-10
2,82;5,82E-12;4,55E-14;3,76E-14;5,90E-12;1,70E-11;2,16E-13;4,89E-14;1,72E-11;1,28E-10;1,92E-12;1,62E-13;1,30E-10;6,23E-10;9,47E-12;6,64E-13;6,33E-10
2,83;5,87E-12;4,19E-14;3,63E-14;5,95E-12;1,72E-11;2,01E-13;4,72E-14;1,75E-11;1,31E-10;1,79E-12;1,56E-13;1,33E-10;6,35E-10;8,84E-12;6,41E-13;6,44E-10
2,84;5,88E-12;4,11E-14;3,45E-14;5,96E-12;1,73E-11;1,96E-13;4,50E-14;1,76E-11;1,32E-10;1,75E-12;1,50E-13;1,34E-10;6,41E-10;8,65E-12;6,16E-13;6,50E-10
2,85;5,92E-12;4,00E-14;3,25E-14;5,99E-12;1,74E-11;1,88E-13;4,26E-14;1,77E-11;1,33E-10;1,67E-12;1,43E-13;1,34E-10;6,44E-10;8,27E-12;5,91E-13;6,53E-10
2,86;5,85E-12;4,03E-14;3,31E-14;5,92E-12;1,73E-11;1,85E-13;4,27E-14;1,75E-11;1,32E-10;1,63E-12;1,39E-13;1,34E-10;6,41E-10;8,06E-12;5,66E-13;6,50E-10
2,87;5,85E-12;4,00E-14;3,17E-14;5,92E-12;1,73E-11;1,81E-13;4,13E-14;1,75E-11;1,31E-10;1,60E-12;1,37E-13;1,33E-10;6,39E-10;7,88E-12;5,63E-13;6,47E-10
2,88;5,89E-12;3,78E-14;3,12E-14;5,96E-12;1,73E-11;1,74E-13;4,04E-14;1,75E-11;1,31E-10;1,54E-12;1,32E-13;1,33E-10;6,38E-10;7,61E-12;5,41E-13;6,46E-10
2,89;5,85E-12;3,71E-14;3,00E-14;5,92E-12;1,72E-11;1,69E-13;3,88E-14;1,74E-11;1,30E-10;1,48E-12;1,27E-13;1,32E-10;6,34E-10;7,33E-12;5,17E-13;6,42E-10
2,90;5,75E-12;3,56E-14;2,99E-14;5,81E-12;1,70E-11;1,60E-13;3,83E-14;1,72E-11;1,30E-10;1,41E-12;1,22E-13;1,31E-10;6,30E-10;6,95E-12;4,93E-13;6,37E-10
2,91;5,81E-12;3,49E-14;2,85E-14;5,87E-12;1,70E-11;1,56E-13;3,66E-14;1,72E-11;1,29E-10;1,37E-12;1,17E-13;1,30E-10;6,26E-10;6,77E-12;4,73E-13;6,33E-10
2,92;5,83E-12;3,46E-14;2,95E-14;5,90E-12;1,69E-11;1,51E-13;3,73E-14;1,71E-11;1,28E-10;1,32E-12;1,15E-13;1,29E-10;6,20E-10;6,49E-12;4,61E-13;6,27E-10
2,93;5,78E-12;3,47E-14;2,93E-14;5,84E-12;1,68E-11;1,48E-13;3,69E-14;1,70E-11;1,27E-10;1,29E-12;1,13E-13;1,28E-10;6,17E-10;6,34E-12;4,49E-13;6,24E-10
2,94;5,83E-12;3,23E-14;2,93E-14;5,89E-12;1,69E-11;1,42E-13;3,65E-14;1,71E-11;1,28E-10;1,24E-12;1,09E-13;1,29E-10;6,21E-10;6,12E-12;4,32E-13;6,28E-10
2,95;5,71E-12;3,22E-14;2,97E-14;5,77E-12;1,67E-11;1,36E-13;3,67E-14;1,69E-11;1,27E-10;1,18E-12;1,07E-13;1,28E-10;6,16E-10;5,81E-12;4,19E-13;6,23E-10
2,96;5,69E-12;3,17E-14;2,97E-14;5,75E-12;1,66E-11;1,32E-13;3,65E-14;1,68E-11;1,26E-10;1,13E-12;1,05E-13;1,27E-10;6,11E-10;5,58E-12;4,07E-13;6,17E-10
2,97;5,76E-12;3,08E-14;2,70E-14;5,82E-12;1,65E-11;1,30E-13;3,36E-14;1,66E-11;1,24E-10;1,12E-12;9,98E-14;1,25E-10;5,99E-10;5,52E-12;3,94E-13;6,05E-10
2,98;5,77E-12;3,06E-14;2,89E-14;5,83E-12;1,64E-11;1,28E-13;3,52E-14;1,66E-11;1,23E-10;1,10E-12;9,79E-14;1,24E-10;5,95E-10;5,41E-12;3,77E-13;6,00E-10
2,99;5,75E-12;3,01E-14;2,90E-14;5,81E-12;1,64E-11;1,22E-13;3,48E-14;1,65E-11;1,23E-10;1,04E-12;9,27E-14;1,24E-10;5,95E-10;5,12E-12;3,50E-13;6,01E-10
3,00;5,71E-12;2,96E-14;2,78E-14;5,77E-12;1,63E-11;1,15E-13;3,36E-14;1,64E-11;1,22E-10;9,71E-13;9,15E-14;1,23E-10;5,92E-10;4,78E-12;3,49E-13;5,97E-10
