zero of S position (m) defined 1334,4m before the entrance of the first dipole;Stabilised Pressure profils Dose = 1A*h (7BA section);;;;;;;;;;;;;;;
Current ?;1mA;;;;10mA;;;;100mA;;;;500mA;;;
8,43;4,56E-11;8,21E-13;1,91E-13;4,66E-11;3,95E-10;7,59E-12;1,12E-12;4,03E-10;3,88E-09;7,53E-11;1,05E-11;3,97E-09;1,94E-08;3,76E-10;5,19E-11;1,98E-08
8,44;5,13E-11;1,20E-12;2,73E-13;5,27E-11;4,49E-10;1,11E-11;1,66E-12;4,61E-10;4,42E-09;1,10E-10;1,55E-11;4,55E-09;2,21E-08;5,50E-10;7,73E-11;2,27E-08
8,45;5,70E-11;1,70E-12;3,59E-13;5,90E-11;5,04E-10;1,58E-11;2,27E-12;5,22E-10;4,98E-09;1,56E-10;2,13E-11;5,15E-09;2,49E-08;7,81E-10;1,06E-10;2,57E-08
8,46;6,32E-11;2,30E-12;4,98E-13;6,60E-11;5,61E-10;2,16E-11;3,13E-12;5,86E-10;5,54E-09;2,14E-10;2,94E-11;5,78E-09;2,77E-08;1,07E-09;1,46E-10;2,89E-08
8,47;6,91E-11;3,04E-12;6,43E-13;7,28E-11;6,18E-10;2,86E-11;4,14E-12;6,51E-10;6,11E-09;2,84E-10;3,91E-11;6,43E-09;3,05E-08;1,42E-09;1,95E-10;3,21E-08
8,48;7,47E-11;3,94E-12;8,21E-13;7,94E-11;6,73E-10;3,71E-11;5,39E-12;7,15E-10;6,65E-09;3,69E-10;5,11E-11;7,07E-09;3,32E-08;1,85E-09;2,54E-10;3,53E-08
8,49;7,98E-11;4,97E-12;1,04E-12;8,58E-11;7,17E-10;4,71E-11;6,80E-12;7,71E-10;7,09E-09;4,68E-10;6,44E-11;7,62E-09;3,54E-08;2,34E-09;3,21E-10;3,81E-08
8,50;8,27E-11;6,08E-12;1,20E-12;9,00E-11;7,50E-10;5,76E-11;8,29E-12;8,16E-10;7,42E-09;5,72E-10;7,91E-11;8,07E-09;3,71E-08;2,86E-09;3,94E-10;4,03E-08
8,51;8,42E-11;6,97E-12;1,38E-12;9,26E-11;7,62E-10;6,63E-11;9,50E-12;8,38E-10;7,54E-09;6,60E-10;9,08E-11;8,29E-09;3,77E-08;3,30E-09;4,52E-10;4,14E-08
8,52;7,66E-11;6,63E-12;1,29E-12;8,46E-11;6,96E-10;6,31E-11;9,03E-12;7,68E-10;6,89E-09;6,28E-10;8,64E-11;7,61E-09;3,44E-08;3,14E-09;4,31E-10;3,80E-08
8,53;6,36E-11;5,73E-12;1,11E-12;7,05E-11;5,76E-10;5,47E-11;7,79E-12;6,38E-10;5,70E-09;5,44E-10;7,45E-11;6,32E-09;2,85E-08;2,72E-09;3,71E-10;3,16E-08
8,54;4,91E-11;4,37E-12;8,46E-13;5,43E-11;4,42E-10;4,16E-11;5,97E-12;4,89E-10;4,37E-09;4,14E-10;5,72E-11;4,84E-09;2,18E-08;2,07E-09;2,85E-10;2,42E-08
8,55;3,88E-11;3,47E-12;6,73E-13;4,29E-11;3,48E-10;3,29E-11;4,64E-12;3,86E-10;3,44E-09;3,27E-10;4,43E-11;3,81E-09;1,72E-08;1,64E-09;2,21E-10;1,91E-08
8,56;3,52E-11;2,91E-12;5,78E-13;3,87E-11;3,14E-10;2,76E-11;3,93E-12;3,46E-10;3,10E-09;2,75E-10;3,75E-11;3,42E-09;1,55E-08;1,37E-09;1,86E-10;1,71E-08
8,57;3,68E-11;2,61E-12;5,17E-13;3,99E-11;3,28E-10;2,48E-11;3,55E-12;3,56E-10;3,24E-09;2,47E-10;3,39E-11;3,52E-09;1,62E-08;1,24E-09;1,69E-10;1,76E-08
8,58;3,65E-11;2,15E-12;4,27E-13;3,91E-11;3,21E-10;2,05E-11;2,90E-12;3,45E-10;3,17E-09;2,04E-10;2,77E-11;3,40E-09;1,58E-08;1,02E-09;1,38E-10;1,70E-08
8,59;3,54E-11;1,62E-12;3,27E-13;3,73E-11;3,14E-10;1,53E-11;2,18E-12;3,31E-10;3,10E-09;1,52E-10;2,07E-11;3,27E-09;1,55E-08;7,61E-10;1,03E-10;1,63E-08
8,60;3,43E-11;1,07E-12;2,23E-13;3,56E-11;3,00E-10;1,01E-11;1,47E-12;3,11E-10;2,95E-09;1,00E-10;1,39E-11;3,07E-09;1,48E-08;5,00E-10;6,92E-11;1,53E-08
8,61;3,21E-11;7,33E-13;1,49E-13;3,30E-11;2,80E-10;6,86E-12;9,83E-13;2,88E-10;2,76E-09;6,81E-11;9,32E-12;2,83E-09;1,38E-08;3,40E-10;4,64E-11;1,42E-08
8,62;3,01E-11;5,17E-13;1,09E-13;3,07E-11;2,59E-10;4,84E-12;6,95E-13;2,65E-10;2,55E-09;4,81E-11;6,55E-12;2,61E-09;1,27E-08;2,40E-10;3,26E-11;1,30E-08
8,63;2,81E-11;3,83E-13;8,21E-14;2,86E-11;2,42E-10;3,57E-12;5,11E-13;2,46E-10;2,38E-09;3,54E-11;4,80E-12;2,42E-09;1,19E-08;1,77E-10;2,39E-11;1,21E-08
8,64;2,68E-11;3,04E-13;7,10E-14;2,72E-11;2,29E-10;2,80E-12;4,03E-13;2,33E-10;2,25E-09;2,78E-11;3,73E-12;2,29E-09;1,13E-08;1,39E-10;1,85E-11;1,14E-08
8,65;2,54E-11;2,50E-13;6,45E-14;2,57E-11;2,13E-10;2,29E-12;3,37E-13;2,15E-10;2,09E-09;2,27E-11;3,06E-12;2,11E-09;1,04E-08;1,13E-10;1,52E-11;1,05E-08
8,66;2,38E-11;2,06E-13;5,09E-14;2,40E-11;1,98E-10;1,87E-12;2,71E-13;2,00E-10;1,94E-09;1,85E-11;2,48E-12;1,96E-09;9,68E-09;9,24E-11;1,23E-11;9,78E-09
8,67;2,35E-11;1,81E-13;5,22E-14;2,37E-11;1,93E-10;1,61E-12;2,45E-13;1,95E-10;1,89E-09;1,59E-11;2,17E-12;1,91E-09;9,45E-09;7,95E-11;1,07E-11;9,54E-09
8,68;2,22E-11;1,64E-13;4,83E-14;2,24E-11;1,82E-10;1,47E-12;2,31E-13;1,84E-10;1,78E-09;1,45E-11;2,06E-12;1,80E-09;8,89E-09;7,24E-11;1,02E-11;8,97E-09
8,69;2,14E-11;1,55E-13;5,05E-14;2,16E-11;1,73E-10;1,35E-12;2,14E-13;1,74E-10;1,69E-09;1,33E-11;1,85E-12;1,70E-09;8,42E-09;6,65E-11;9,12E-12;8,50E-09
8,70;2,04E-11;1,38E-13;4,05E-14;2,06E-11;1,64E-10;1,23E-12;1,88E-13;1,65E-10;1,59E-09;1,21E-11;1,66E-12;1,61E-09;7,96E-09;6,05E-11;8,21E-12;8,03E-09
8,71;1,93E-11;1,37E-13;4,20E-14;1,95E-11;1,54E-10;1,15E-12;1,77E-13;1,55E-10;1,50E-09;1,13E-11;1,53E-12;1,51E-09;7,49E-09;5,63E-11;7,52E-12;7,55E-09
8,72;1,88E-11;1,25E-13;3,80E-14;1,90E-11;1,48E-10;1,07E-12;1,65E-13;1,49E-10;1,44E-09;1,05E-11;1,43E-12;1,45E-09;7,16E-09;5,24E-11;7,05E-12;7,22E-09
8,73;1,84E-11;1,24E-13;3,39E-14;1,85E-11;1,41E-10;1,06E-12;1,61E-13;1,42E-10;1,37E-09;1,04E-11;1,43E-12;1,38E-09;6,82E-09;5,21E-11;7,07E-12;6,88E-09
8,74;1,75E-11;1,15E-13;3,49E-14;1,76E-11;1,35E-10;9,77E-13;1,53E-13;1,36E-10;1,31E-09;9,61E-12;1,34E-12;1,32E-09;6,52E-09;4,80E-11;6,60E-12;6,58E-09
8,75;1,71E-11;1,12E-13;4,04E-14;1,72E-11;1,29E-10;9,38E-13;1,55E-13;1,30E-10;1,24E-09;9,20E-12;1,31E-12;1,25E-09;6,20E-09;4,59E-11;6,42E-12;6,26E-09
8,76;1,65E-11;1,13E-13;4,17E-14;1,67E-11;1,23E-10;9,39E-13;1,50E-13;1,24E-10;1,19E-09;9,20E-12;1,24E-12;1,20E-09;5,94E-09;4,59E-11;6,07E-12;5,99E-09
8,77;1,62E-11;1,07E-13;3,33E-14;1,64E-11;1,20E-10;9,04E-13;1,40E-13;1,21E-10;1,15E-09;8,88E-12;1,20E-12;1,16E-09;5,75E-09;4,43E-11;5,93E-12;5,80E-09
8,78;1,57E-11;9,84E-14;3,78E-14;1,59E-11;1,16E-10;8,45E-13;1,44E-13;1,17E-10;1,11E-09;8,31E-12;1,21E-12;1,12E-09;5,56E-09;4,15E-11;5,95E-12;5,60E-09
8,79;1,57E-11;1,01E-13;3,69E-14;1,59E-11;1,14E-10;8,41E-13;1,41E-13;1,15E-10;1,10E-09;8,25E-12;1,18E-12;1,11E-09;5,47E-09;4,12E-11;5,80E-12;5,52E-09
8,80;1,50E-11;1,01E-13;3,56E-14;1,51E-11;1,08E-10;8,35E-13;1,37E-13;1,09E-10;1,04E-09;8,17E-12;1,15E-12;1,05E-09;5,17E-09;4,08E-11;5,65E-12;5,22E-09
8,81;1,45E-11;9,43E-14;3,52E-14;1,46E-11;1,03E-10;8,02E-13;1,33E-13;1,04E-10;9,88E-10;7,88E-12;1,11E-12;9,97E-10;4,92E-09;3,94E-11;5,47E-12;4,96E-09
8,82;1,38E-11;9,52E-14;3,04E-14;1,40E-11;9,85E-11;7,78E-13;1,21E-13;9,93E-11;9,44E-10;7,61E-12;1,02E-12;9,53E-10;4,70E-09;3,80E-11;5,03E-12;4,75E-09
8,83;1,34E-11;9,15E-14;3,13E-14;1,36E-11;9,47E-11;7,78E-13;1,25E-13;9,56E-11;9,07E-10;7,64E-12;1,06E-12;9,16E-10;4,52E-09;3,81E-11;5,22E-12;4,56E-09
8,84;1,27E-11;9,24E-14;3,50E-14;1,28E-11;8,88E-11;7,40E-13;1,24E-13;8,96E-11;8,50E-10;7,21E-12;1,01E-12;8,58E-10;4,23E-09;3,60E-11;4,96E-12;4,27E-09
8,85;1,27E-11;9,04E-14;3,80E-14;1,29E-11;8,83E-11;7,29E-13;1,20E-13;8,91E-11;8,44E-10;7,12E-12;9,44E-13;8,52E-10;4,20E-09;3,55E-11;4,60E-12;4,24E-09
8,86;1,26E-11;8,03E-14;3,93E-14;1,27E-11;8,48E-11;6,55E-13;1,24E-13;8,56E-11;8,07E-10;6,40E-12;9,67E-13;8,14E-10;4,02E-09;3,20E-11;4,72E-12;4,05E-09
8,87;1,22E-11;7,97E-14;3,33E-14;1,24E-11;8,15E-11;6,56E-13;1,15E-13;8,23E-11;7,74E-10;6,41E-12;9,26E-13;7,82E-10;3,85E-09;3,20E-11;4,53E-12;3,89E-09
8,88;1,20E-11;9,51E-14;2,82E-14;1,22E-11;7,89E-11;6,96E-13;1,06E-13;7,97E-11;7,48E-10;6,71E-12;8,82E-13;7,55E-10;3,72E-09;3,34E-11;4,33E-12;3,76E-09
8,89;1,13E-11;8,40E-14;3,12E-14;1,14E-11;7,39E-11;6,46E-13;1,05E-13;7,47E-11;7,00E-10;6,26E-12;8,41E-13;7,07E-10;3,48E-09;3,12E-11;4,11E-12;3,52E-09
8,90;1,15E-11;8,68E-14;3,30E-14;1,16E-11;7,53E-11;6,45E-13;1,07E-13;7,61E-11;7,13E-10;6,23E-12;8,49E-13;7,20E-10;3,55E-09;3,11E-11;4,15E-12;3,58E-09
8,91;1,12E-11;8,12E-14;3,28E-14;1,13E-11;7,11E-11;6,28E-13;1,03E-13;7,19E-11;6,71E-10;6,10E-12;8,02E-13;6,78E-10;3,34E-09;3,04E-11;3,91E-12;3,37E-09
8,92;1,09E-11;7,56E-14;3,31E-14;1,10E-11;7,09E-11;5,85E-13;1,06E-13;7,16E-11;6,71E-10;5,68E-12;8,32E-13;6,78E-10;3,34E-09;2,83E-11;4,06E-12;3,37E-09
8,93;1,05E-11;7,63E-14;3,47E-14;1,06E-11;6,61E-11;5,91E-13;1,06E-13;6,68E-11;6,23E-10;5,74E-12;8,23E-13;6,29E-10;3,10E-09;2,86E-11;4,01E-12;3,13E-09
8,94;1,03E-11;7,22E-14;3,36E-14;1,04E-11;6,40E-11;5,55E-13;1,04E-13;6,47E-11;6,01E-10;5,38E-12;8,10E-13;6,07E-10;2,99E-09;2,68E-11;3,95E-12;3,02E-09
8,95;1,03E-11;7,03E-14;3,48E-14;1,04E-11;6,27E-11;5,28E-13;1,00E-13;6,33E-11;5,86E-10;5,10E-12;7,56E-13;5,92E-10;2,91E-09;2,54E-11;3,67E-12;2,94E-09
8,96;1,03E-11;7,45E-14;3,72E-14;1,04E-11;6,14E-11;5,16E-13;1,02E-13;6,20E-11;5,73E-10;4,93E-12;7,47E-13;5,78E-10;2,85E-09;2,46E-11;3,61E-12;2,87E-09
8,97;1,00E-11;7,04E-14;3,41E-14;1,01E-11;5,97E-11;4,93E-13;9,32E-14;6,03E-11;5,57E-10;4,71E-12;6,85E-13;5,63E-10;2,77E-09;2,35E-11;3,31E-12;2,79E-09
8,98;9,91E-12;7,21E-14;3,10E-14;1,00E-11;5,89E-11;5,29E-13;9,58E-14;5,96E-11;5,49E-10;5,10E-12;7,43E-13;5,55E-10;2,73E-09;2,54E-11;3,62E-12;2,76E-09
8,99;9,78E-12;6,51E-14;2,76E-14;9,87E-12;5,81E-11;5,00E-13;9,11E-14;5,87E-11;5,41E-10;4,85E-12;7,26E-13;5,47E-10;2,69E-09;2,42E-11;3,55E-12;2,72E-09
9,00;9,45E-12;6,52E-14;2,58E-14;9,54E-12;5,55E-11;5,01E-13;8,70E-14;5,60E-11;5,16E-10;4,86E-12;6,99E-13;5,21E-10;2,56E-09;2,43E-11;3,42E-12;2,59E-09
9,01;9,69E-12;6,00E-14;3,01E-14;9,78E-12;5,62E-11;4,55E-13;8,87E-14;5,68E-11;5,22E-10;4,40E-12;6,75E-13;5,27E-10;2,59E-09;2,20E-11;3,28E-12;2,61E-09
9,02;9,16E-12;6,41E-14;2,71E-14;9,25E-12;5,25E-11;4,79E-13;8,63E-14;5,30E-11;4,86E-10;4,62E-12;6,78E-13;4,91E-10;2,41E-09;2,30E-11;3,31E-12;2,44E-09
9,03;9,17E-12;6,08E-14;2,92E-14;9,26E-12;5,40E-11;4,60E-13;8,12E-14;5,45E-11;5,02E-10;4,45E-12;6,01E-13;5,07E-10;2,49E-09;2,22E-11;2,91E-12;2,52E-09
9,04;9,23E-12;5,89E-14;3,17E-14;9,32E-12;5,14E-11;4,53E-13;8,75E-14;5,19E-11;4,73E-10;4,39E-12;6,45E-13;4,78E-10;2,35E-09;2,19E-11;3,12E-12;2,37E-09
9,05;9,06E-12;5,45E-14;3,20E-14;9,15E-12;4,99E-11;4,13E-13;9,06E-14;5,04E-11;4,59E-10;4,00E-12;6,76E-13;4,63E-10;2,28E-09;1,99E-11;3,28E-12;2,30E-09
9,06;9,02E-12;6,11E-14;2,35E-14;9,11E-12;5,02E-11;4,26E-13;7,55E-14;5,07E-11;4,62E-10;4,07E-12;5,96E-13;4,66E-10;2,29E-09;2,03E-11;2,91E-12;2,31E-09
9,07;8,62E-12;6,24E-14;2,84E-14;8,71E-12;4,68E-11;4,35E-13;7,74E-14;4,73E-11;4,29E-10;4,17E-12;5,67E-13;4,34E-10;2,13E-09;2,07E-11;2,75E-12;2,15E-09
9,08;8,73E-12;6,01E-14;3,17E-14;8,83E-12;4,62E-11;4,22E-13;8,00E-14;4,67E-11;4,21E-10;4,04E-12;5,62E-13;4,25E-10;2,08E-09;2,01E-11;2,71E-12;2,11E-09
9,09;8,56E-12;6,09E-14;3,33E-14;8,65E-12;4,46E-11;4,22E-13;7,84E-14;4,51E-11;4,05E-10;4,03E-12;5,30E-13;4,10E-10;2,01E-09;2,01E-11;2,54E-12;2,03E-09
9,10;8,14E-12;5,45E-14;2,22E-14;8,22E-12;4,18E-11;3,79E-13;6,56E-14;4,23E-11;3,79E-10;3,63E-12;4,99E-13;3,83E-10;1,88E-09;1,81E-11;2,43E-12;1,90E-09
9,11;8,13E-12;5,57E-14;2,68E-14;8,21E-12;4,03E-11;3,96E-13;7,30E-14;4,08E-11;3,62E-10;3,80E-12;5,35E-13;3,67E-10;1,79E-09;1,89E-11;2,59E-12;1,81E-09
9,12;7,70E-12;5,97E-14;2,89E-14;7,79E-12;3,92E-11;3,83E-13;7,44E-14;3,97E-11;3,54E-10;3,61E-12;5,29E-13;3,59E-10;1,76E-09;1,80E-11;2,55E-12;1,78E-09
9,13;7,61E-12;4,89E-14;2,32E-14;7,68E-12;3,86E-11;3,60E-13;6,65E-14;3,91E-11;3,49E-10;3,47E-12;5,00E-13;3,53E-10;1,73E-09;1,73E-11;2,43E-12;1,75E-09
9,14;7,79E-12;5,13E-14;2,63E-14;7,87E-12;3,91E-11;3,50E-13;7,20E-14;3,95E-11;3,52E-10;3,34E-12;5,28E-13;3,56E-10;1,74E-09;1,66E-11;2,56E-12;1,76E-09
9,15;7,61E-12;5,21E-14;2,49E-14;7,69E-12;3,84E-11;3,54E-13;6,84E-14;3,88E-11;3,46E-10;3,37E-12;5,03E-13;3,50E-10;1,71E-09;1,68E-11;2,44E-12;1,73E-09
9,16;7,76E-12;5,23E-14;2,85E-14;7,84E-12;3,60E-11;3,49E-13;7,40E-14;3,64E-11;3,18E-10;3,31E-12;5,28E-13;3,22E-10;1,57E-09;1,65E-11;2,55E-12;1,59E-09
9,17;7,32E-12;5,01E-14;2,63E-14;7,40E-12;3,44E-11;3,55E-13;6,71E-14;3,49E-11;3,06E-10;3,41E-12;4,75E-13;3,10E-10;1,51E-09;1,70E-11;2,29E-12;1,53E-09
9,18;6,84E-12;4,94E-14;2,48E-14;6,92E-12;3,13E-11;3,46E-13;6,42E-14;3,17E-11;2,76E-10;3,32E-12;4,59E-13;2,80E-10;1,36E-09;1,65E-11;2,21E-12;1,38E-09
9,19;6,65E-12;4,82E-14;2,38E-14;6,72E-12;2,92E-11;3,33E-13;6,24E-14;2,96E-11;2,55E-10;3,18E-12;4,48E-13;2,59E-10;1,26E-09;1,58E-11;2,16E-12;1,28E-09
9,20;6,66E-12;4,50E-14;2,58E-14;6,73E-12;2,88E-11;2,96E-13;6,10E-14;2,91E-11;2,50E-10;2,80E-12;4,12E-13;2,53E-10;1,23E-09;1,39E-11;1,97E-12;1,25E-09
9,21;6,39E-12;4,38E-14;2,43E-14;6,46E-12;2,63E-11;2,72E-13;5,79E-14;2,66E-11;2,25E-10;2,56E-12;3,94E-13;2,28E-10;1,11E-09;1,27E-11;1,89E-12;1,12E-09
9,22;6,39E-12;4,16E-14;2,53E-14;6,46E-12;2,61E-11;2,46E-13;5,35E-14;2,64E-11;2,23E-10;2,29E-12;3,36E-13;2,26E-10;1,10E-09;1,14E-11;1,59E-12;1,11E-09
9,23;6,34E-12;3,80E-14;2,35E-14;6,40E-12;2,45E-11;2,02E-13;4,66E-14;2,48E-11;2,06E-10;1,84E-12;2,78E-13;2,08E-10;1,01E-09;9,12E-12;1,30E-12;1,03E-09
9,24;6,08E-12;2,77E-14;2,69E-14;6,13E-12;2,17E-11;1,28E-13;3,96E-14;2,19E-11;1,78E-10;1,14E-12;1,67E-13;1,80E-10;8,74E-10;5,61E-12;7,32E-13;8,80E-10
9,25;5,81E-12;2,15E-14;1,87E-14;5,85E-12;2,08E-11;7,10E-14;2,54E-14;2,09E-11;1,71E-10;5,66E-13;9,23E-14;1,72E-10;8,39E-10;2,77E-12;3,89E-13;8,42E-10
9,26;5,98E-12;2,21E-14;2,23E-14;6,03E-12;1,99E-11;6,16E-14;2,75E-14;2,00E-11;1,59E-10;4,56E-13;7,94E-14;1,60E-10;7,78E-10;2,21E-12;3,10E-13;7,80E-10
9,27;5,95E-12;2,00E-14;2,56E-14;6,00E-12;1,99E-11;4,87E-14;3,05E-14;1,99E-11;1,59E-10;3,35E-13;7,96E-14;1,59E-10;7,78E-10;1,61E-12;2,98E-13;7,79E-10
9,28;5,82E-12;1,76E-14;2,06E-14;5,85E-12;1,86E-11;4,27E-14;2,42E-14;1,86E-11;1,46E-10;2,93E-13;5,99E-14;1,46E-10;7,13E-10;1,41E-12;2,19E-13;7,15E-10
9,29;5,57E-12;1,80E-14;1,86E-14;5,60E-12;1,87E-11;4,10E-14;2,20E-14;1,88E-11;1,50E-10;2,72E-13;5,62E-14;1,50E-10;7,34E-10;1,30E-12;2,08E-13;7,36E-10
9,30;5,45E-12;2,14E-14;2,28E-14;5,49E-12;1,80E-11;4,74E-14;2,65E-14;1,81E-11;1,43E-10;3,08E-13;6,31E-14;1,44E-10;7,00E-10;1,47E-12;2,26E-13;7,02E-10
9,31;5,80E-12;1,97E-14;1,95E-14;5,84E-12;1,85E-11;4,78E-14;2,32E-14;1,86E-11;1,45E-10;3,29E-13;5,95E-14;1,46E-10;7,09E-10;1,58E-12;2,21E-13;7,11E-10
9,32;5,85E-12;2,10E-14;2,07E-14;5,89E-12;1,91E-11;6,30E-14;2,57E-14;1,92E-11;1,52E-10;4,84E-13;7,54E-14;1,53E-10;7,42E-10;2,35E-12;2,96E-13;7,45E-10
9,33;5,95E-12;2,58E-14;2,01E-14;6,00E-12;1,92E-11;8,63E-14;2,91E-14;1,93E-11;1,51E-10;6,91E-13;1,19E-13;1,52E-10;7,39E-10;3,38E-12;5,17E-13;7,43E-10
9,34;5,95E-12;2,76E-14;1,82E-14;6,00E-12;1,98E-11;1,21E-13;2,89E-14;1,99E-11;1,58E-10;1,05E-12;1,37E-13;1,59E-10;7,72E-10;5,20E-12;6,16E-13;7,78E-10
9,35;6,03E-12;3,04E-14;3,03E-14;6,09E-12;1,94E-11;1,78E-13;5,13E-14;1,97E-11;1,54E-10;1,65E-12;2,61E-13;1,56E-10;7,50E-10;8,22E-12;1,19E-12;7,60E-10
9,36;6,21E-12;3,82E-14;2,58E-14;6,27E-12;2,07E-11;2,35E-13;5,32E-14;2,10E-11;1,66E-10;2,20E-12;3,28E-13;1,68E-10;8,10E-10;1,09E-11;1,55E-12;8,22E-10
9,37;6,00E-12;3,40E-14;2,37E-14;6,06E-12;2,02E-11;1,81E-13;4,41E-14;2,04E-11;1,62E-10;1,65E-12;2,49E-13;1,64E-10;7,92E-10;8,18E-12;1,16E-12;8,02E-10
9,38;6,06E-12;3,30E-14;1,70E-14;6,11E-12;2,02E-11;1,53E-13;3,20E-14;2,04E-11;1,62E-10;1,35E-12;1,82E-13;1,64E-10;7,93E-10;6,66E-12;8,50E-13;8,00E-10
9,39;6,45E-12;2,72E-14;2,14E-14;6,50E-12;2,16E-11;1,37E-13;3,32E-14;2,17E-11;1,73E-10;1,23E-12;1,51E-13;1,74E-10;8,45E-10;6,10E-12;6,75E-13;8,52E-10
9,40;6,13E-12;2,56E-14;2,17E-14;6,17E-12;1,98E-11;1,07E-13;3,42E-14;1,99E-11;1,56E-10;9,21E-13;1,60E-13;1,57E-10;7,63E-10;4,54E-12;7,20E-13;7,69E-10
9,41;6,31E-12;2,24E-14;2,14E-14;6,35E-12;2,02E-11;9,76E-14;3,16E-14;2,04E-11;1,59E-10;8,50E-13;1,33E-13;1,60E-10;7,78E-10;4,19E-12;5,84E-13;7,83E-10
9,42;6,37E-12;2,31E-14;1,88E-14;6,41E-12;2,16E-11;8,72E-14;2,76E-14;2,17E-11;1,73E-10;7,28E-13;1,15E-13;1,74E-10;8,48E-10;3,58E-12;5,06E-13;8,52E-10
9,43;6,31E-12;2,32E-14;2,21E-14;6,36E-12;2,07E-11;9,00E-14;3,27E-14;2,09E-11;1,65E-10;7,59E-13;1,39E-13;1,66E-10;8,06E-10;3,73E-12;6,12E-13;8,10E-10
9,44;6,35E-12;2,42E-14;2,41E-14;6,39E-12;2,16E-11;9,71E-14;3,27E-14;2,17E-11;1,74E-10;8,26E-13;1,18E-13;1,75E-10;8,51E-10;4,06E-12;4,97E-13;8,56E-10
9,45;6,32E-12;2,36E-14;2,42E-14;6,37E-12;2,14E-11;8,51E-14;3,22E-14;2,15E-11;1,72E-10;7,00E-13;1,12E-13;1,73E-10;8,42E-10;3,43E-12;4,69E-13;8,46E-10
9,46;6,05E-12;2,55E-14;2,60E-14;6,10E-12;2,15E-11;9,63E-14;3,37E-14;2,17E-11;1,76E-10;8,05E-13;1,11E-13;1,77E-10;8,65E-10;3,95E-12;4,55E-13;8,69E-10
9,47;5,95E-12;2,46E-14;2,35E-14;6,00E-12;2,23E-11;9,37E-14;3,06E-14;2,24E-11;1,85E-10;7,85E-13;1,02E-13;1,86E-10;9,10E-10;3,86E-12;4,19E-13;9,15E-10
9,48;6,27E-12;2,93E-14;2,27E-14;6,33E-12;2,31E-11;8,91E-14;3,03E-14;2,32E-11;1,91E-10;6,87E-13;1,07E-13;1,92E-10;9,40E-10;3,34E-12;4,46E-13;9,44E-10
9,49;6,59E-12;2,40E-14;2,20E-14;6,64E-12;2,38E-11;8,22E-14;2,85E-14;2,40E-11;1,96E-10;6,63E-13;9,28E-14;1,97E-10;9,63E-10;3,25E-12;3,79E-13;9,66E-10
9,50;6,33E-12;2,14E-14;1,96E-14;6,37E-12;2,48E-11;7,47E-14;2,77E-14;2,49E-11;2,10E-10;6,07E-13;1,09E-13;2,11E-10;1,03E-09;2,97E-12;4,70E-13;1,04E-09
9,51;6,45E-12;2,27E-14;2,80E-14;6,50E-12;2,51E-11;7,65E-14;3,50E-14;2,52E-11;2,11E-10;6,15E-13;1,05E-13;2,12E-10;1,04E-09;3,01E-12;4,19E-13;1,04E-09
9,52;6,75E-12;2,11E-14;2,13E-14;6,79E-12;2,75E-11;7,34E-14;2,69E-14;2,76E-11;2,35E-10;5,96E-13;8,31E-14;2,36E-10;1,16E-09;2,92E-12;3,33E-13;1,16E-09
9,53;6,81E-12;2,06E-14;2,14E-14;6,85E-12;2,83E-11;5,23E-14;2,79E-14;2,84E-11;2,44E-10;3,69E-13;9,27E-14;2,44E-10;1,20E-09;1,78E-12;3,81E-13;1,20E-09
9,54;6,91E-12;1,84E-14;2,24E-14;6,95E-12;2,82E-11;4,38E-14;2,53E-14;2,83E-11;2,41E-10;2,98E-13;5,41E-14;2,41E-10;1,19E-09;1,43E-12;1,82E-13;1,19E-09
9,55;7,29E-12;1,60E-14;2,56E-14;7,33E-12;3,00E-11;2,93E-14;2,80E-14;3,01E-11;2,57E-10;1,63E-13;5,17E-14;2,58E-10;1,27E-09;7,55E-13;1,57E-13;1,27E-09
9,56;7,19E-12;2,08E-14;1,99E-14;7,24E-12;3,09E-11;3,10E-14;2,15E-14;3,10E-11;2,68E-10;1,34E-13;3,81E-14;2,68E-10;1,32E-09;5,90E-13;1,12E-13;1,32E-09
9,57;7,26E-12;1,57E-14;1,98E-14;7,30E-12;3,13E-11;2,01E-14;2,06E-14;3,13E-11;2,71E-10;6,46E-14;2,91E-14;2,72E-10;1,34E-09;2,62E-13;6,66E-14;1,34E-09
9,58;7,52E-12;1,62E-14;2,04E-14;7,56E-12;3,32E-11;2,03E-14;2,12E-14;3,32E-11;2,90E-10;6,12E-14;2,92E-14;2,90E-10;1,43E-09;2,43E-13;6,46E-14;1,43E-09
9,59;7,68E-12;1,77E-14;2,02E-14;7,71E-12;3,44E-11;1,89E-14;2,12E-14;3,44E-11;3,01E-10;3,06E-14;3,19E-14;3,02E-10;1,49E-09;8,28E-14;7,92E-14;1,49E-09
9,60;7,60E-12;1,59E-14;2,47E-14;7,64E-12;3,52E-11;1,81E-14;2,51E-14;3,52E-11;3,11E-10;4,07E-14;2,92E-14;3,11E-10;1,54E-09;1,41E-13;4,74E-14;1,54E-09
9,61;7,55E-12;1,71E-14;2,29E-14;7,59E-12;3,54E-11;2,08E-14;2,31E-14;3,54E-11;3,14E-10;5,83E-14;2,45E-14;3,14E-10;1,55E-09;2,25E-13;3,09E-14;1,55E-09
