zero of S position (m) defined 1334,4m before the entrance of the first dipole;Stabilised Pressure profils Dose = 0,1A*h (7BA section);;;;;;;;;;;;;;;
Current ?;1mA;;;;10mA;;;;100mA;;;;500mA;;;
Average (mbar)?;1,46E-10;6,94E-12;1,73E-12;1,55E-10;1,42E-09;6,92E-11;1,70E-11;1,50E-09;1,41E-08;6,91E-10;1,70E-10;1,50E-08;7,06E-08;3,46E-09;8,49E-10;7,49E-08
S position (m);H2;CO;CO2;Total;H2;CO;CO2;Total;H2;CO;CO2;Total;H2;CO;CO2;Total
7,25;1,37E-11;2,05E-13;6,49E-14;1,39E-11;9,50E-11;1,89E-12;5,06E-13;9,74E-11;9,08E-10;1,87E-11;4,92E-12;9,32E-10;4,52E-09;9,35E-11;2,45E-11;4,64E-09
7,26;1,34E-11;2,50E-13;6,76E-14;1,37E-11;9,38E-11;2,34E-12;5,10E-13;9,67E-11;8,98E-10;2,32E-11;4,94E-12;9,26E-10;4,47E-09;1,16E-10;2,46E-11;4,61E-09
7,27;1,29E-11;2,25E-13;5,85E-14;1,32E-11;8,50E-11;2,11E-12;4,06E-13;8,75E-11;8,06E-10;2,10E-11;3,88E-12;8,31E-10;4,01E-09;1,05E-10;1,93E-11;4,13E-09
7,28;1,24E-11;2,25E-13;5,32E-14;1,26E-11;8,30E-11;2,10E-12;3,71E-13;8,55E-11;7,89E-10;2,08E-11;3,54E-12;8,14E-10;3,93E-09;1,04E-10;1,77E-11;4,05E-09
7,29;1,15E-11;2,06E-13;4,66E-14;1,18E-11;7,51E-11;1,85E-12;3,01E-13;7,73E-11;7,11E-10;1,83E-11;2,85E-12;7,32E-10;3,54E-09;9,16E-11;1,42E-11;3,64E-09
7,30;1,16E-11;2,14E-13;5,70E-14;1,19E-11;7,25E-11;2,00E-12;3,53E-13;7,49E-11;6,82E-10;1,99E-11;3,31E-12;7,05E-10;3,39E-09;9,94E-11;1,65E-11;3,51E-09
7,31;1,14E-11;1,92E-13;5,37E-14;1,16E-11;7,29E-11;1,76E-12;3,77E-13;7,51E-11;6,89E-10;1,75E-11;3,61E-12;7,10E-10;3,42E-09;8,73E-11;1,80E-11;3,53E-09
7,32;1,09E-11;1,47E-13;5,51E-14;1,11E-11;6,63E-11;1,35E-12;3,80E-13;6,80E-11;6,20E-10;1,34E-11;3,63E-12;6,37E-10;3,08E-09;6,67E-11;1,80E-11;3,16E-09
7,33;1,01E-11;1,61E-13;5,94E-14;1,04E-11;6,03E-11;1,49E-12;4,06E-13;6,22E-11;5,62E-10;1,47E-11;3,87E-12;5,81E-10;2,79E-09;7,36E-11;1,93E-11;2,89E-09
7,34;9,82E-12;1,59E-13;5,82E-14;1,00E-11;5,88E-11;1,43E-12;4,18E-13;6,06E-11;5,48E-10;1,41E-11;4,01E-12;5,66E-10;2,72E-09;7,04E-11;2,00E-11;2,81E-09
7,35;9,60E-12;1,52E-13;5,58E-14;9,81E-12;5,36E-11;1,38E-12;3,88E-13;5,54E-11;4,93E-10;1,36E-11;3,71E-12;5,11E-10;2,45E-09;6,81E-11;1,85E-11;2,54E-09
7,36;8,82E-12;1,13E-13;5,12E-14;8,98E-12;4,85E-11;9,98E-13;3,04E-13;4,98E-11;4,45E-10;9,85E-12;2,83E-12;4,58E-10;2,21E-09;4,92E-11;1,41E-11;2,27E-09
7,37;8,52E-12;1,17E-13;5,16E-14;8,68E-12;4,47E-11;1,02E-12;2,99E-13;4,60E-11;4,06E-10;1,00E-11;2,78E-12;4,19E-10;2,01E-09;5,00E-11;1,38E-11;2,08E-09
7,38;7,92E-12;8,34E-14;3,97E-14;8,04E-12;4,14E-11;7,16E-13;1,89E-13;4,23E-11;3,76E-10;7,04E-12;1,68E-12;3,85E-10;1,87E-09;3,51E-11;8,32E-12;1,91E-09
7,39;7,83E-12;6,39E-14;2,53E-14;7,92E-12;3,68E-11;4,92E-13;9,36E-14;3,74E-11;3,27E-10;4,77E-12;7,76E-13;3,33E-10;1,62E-09;2,38E-11;3,81E-12;1,64E-09
7,40;7,81E-12;4,36E-14;3,09E-14;7,88E-12;3,78E-11;3,03E-13;9,71E-14;3,82E-11;3,37E-10;2,89E-12;7,59E-13;3,41E-10;1,67E-09;1,44E-11;3,70E-12;1,69E-09
7,41;7,71E-12;3,57E-14;2,36E-14;7,77E-12;3,57E-11;2,28E-13;4,28E-14;3,60E-11;3,16E-10;2,15E-12;2,34E-13;3,18E-10;1,56E-09;1,07E-11;1,09E-12;1,57E-09
7,42;7,66E-12;3,25E-14;2,75E-14;7,72E-12;3,42E-11;1,72E-13;4,54E-14;3,44E-11;2,99E-10;1,56E-12;2,24E-13;3,01E-10;1,48E-09;7,75E-12;1,02E-12;1,49E-09
7,43;7,38E-12;3,76E-14;2,60E-14;7,45E-12;3,27E-11;1,85E-13;5,04E-14;3,29E-11;2,85E-10;1,66E-12;2,95E-13;2,87E-10;1,41E-09;8,24E-12;1,38E-12;1,42E-09
7,44;6,99E-12;2,55E-14;2,02E-14;7,03E-12;2,92E-11;8,68E-14;3,72E-14;2,93E-11;2,51E-10;7,00E-13;2,07E-13;2,52E-10;1,24E-09;3,43E-12;9,64E-13;1,24E-09
7,45;7,07E-12;2,76E-14;2,43E-14;7,12E-12;3,01E-11;1,16E-13;2,84E-14;3,02E-11;2,60E-10;1,00E-12;6,97E-14;2,61E-10;1,28E-09;4,95E-12;2,53E-13;1,29E-09
7,46;7,04E-12;1,99E-14;2,52E-14;7,08E-12;2,92E-11;2,37E-14;3,54E-14;2,93E-11;2,51E-10;6,15E-14;1,37E-13;2,51E-10;1,24E-09;2,29E-13;5,90E-13;1,24E-09
7,47;7,20E-12;2,15E-14;2,86E-14;7,25E-12;3,12E-11;6,10E-14;3,59E-14;3,13E-11;2,71E-10;4,57E-13;1,09E-13;2,72E-10;1,34E-09;2,22E-12;4,35E-13;1,34E-09
7,48;6,74E-12;1,90E-14;2,45E-14;6,78E-12;2,74E-11;4,29E-14;2,86E-14;2,75E-11;2,35E-10;2,82E-13;7,01E-14;2,35E-10;1,15E-09;1,34E-12;2,54E-13;1,16E-09
7,49;6,86E-12;1,75E-14;2,41E-14;6,90E-12;2,53E-11;6,32E-14;3,08E-14;2,54E-11;2,10E-10;5,20E-13;9,87E-14;2,10E-10;1,03E-09;2,55E-12;4,00E-13;1,03E-09
7,50;6,69E-12;2,08E-14;2,12E-14;6,73E-12;2,42E-11;3,35E-14;2,42E-14;2,42E-11;1,99E-10;1,61E-13;5,43E-14;1,99E-10;9,77E-10;7,28E-13;1,88E-13;9,78E-10
7,51;6,74E-12;1,87E-14;2,48E-14;6,78E-12;2,60E-11;3,78E-14;4,16E-14;2,61E-11;2,19E-10;2,30E-13;2,09E-13;2,19E-10;1,08E-09;1,08E-12;9,55E-13;1,08E-09
7,52;6,48E-12;2,53E-14;2,56E-14;6,53E-12;2,56E-11;6,00E-14;2,84E-14;2,57E-11;2,17E-10;4,07E-13;5,60E-14;2,18E-10;1,07E-09;1,95E-12;1,79E-13;1,07E-09
7,53;6,79E-12;2,02E-14;2,74E-14;6,84E-12;2,59E-11;2,53E-14;3,19E-14;2,60E-11;2,17E-10;7,60E-14;7,63E-14;2,17E-10;1,07E-09;3,01E-13;2,74E-13;1,07E-09
7,54;6,81E-12;2,03E-14;1,98E-14;6,85E-12;2,76E-11;6,72E-14;2,38E-14;2,77E-11;2,36E-10;5,36E-13;6,34E-14;2,37E-10;1,16E-09;2,62E-12;2,40E-13;1,16E-09
7,55;6,78E-12;2,39E-14;2,27E-14;6,83E-12;2,75E-11;4,03E-14;3,17E-14;2,76E-11;2,35E-10;2,04E-13;1,22E-13;2,35E-10;1,16E-09;9,32E-13;5,21E-13;1,16E-09
7,56;6,53E-12;2,79E-14;1,94E-14;6,58E-12;2,64E-11;1,08E-13;2,80E-14;2,66E-11;2,26E-10;9,14E-13;1,14E-13;2,27E-10;1,11E-09;4,49E-12;4,97E-13;1,12E-09
7,57;7,01E-12;2,92E-14;2,35E-14;7,06E-12;2,92E-11;1,17E-13;5,10E-14;2,94E-11;2,52E-10;9,97E-13;3,26E-13;2,53E-10;1,24E-09;4,91E-12;1,55E-12;1,25E-09
7,58;6,60E-12;2,72E-14;2,43E-14;6,65E-12;2,66E-11;1,07E-13;4,35E-14;2,67E-11;2,26E-10;9,09E-13;2,35E-13;2,28E-10;1,11E-09;4,47E-12;1,08E-12;1,12E-09
7,59;6,54E-12;2,19E-14;2,41E-14;6,58E-12;2,55E-11;8,54E-14;4,34E-14;2,56E-11;2,15E-10;7,20E-13;2,36E-13;2,16E-10;1,06E-09;3,54E-12;1,09E-12;1,06E-09
7,60;6,48E-12;3,64E-14;2,45E-14;6,54E-12;2,44E-11;2,15E-13;6,11E-14;2,46E-11;2,03E-10;2,01E-12;4,26E-13;2,06E-10;9,98E-10;9,97E-12;2,05E-12;1,01E-09
7,61;6,62E-12;3,05E-14;2,39E-14;6,67E-12;2,58E-11;1,47E-13;5,69E-14;2,60E-11;2,17E-10;1,31E-12;3,87E-13;2,19E-10;1,07E-09;6,48E-12;1,85E-12;1,08E-09
7,62;6,81E-12;3,32E-14;2,46E-14;6,87E-12;2,89E-11;1,93E-13;5,18E-14;2,92E-11;2,50E-10;1,79E-12;3,24E-13;2,52E-10;1,23E-09;8,87E-12;1,53E-12;1,24E-09
7,63;6,65E-12;3,40E-14;2,65E-14;6,71E-12;2,78E-11;1,90E-13;8,24E-14;2,81E-11;2,39E-10;1,75E-12;6,41E-13;2,41E-10;1,18E-09;8,68E-12;3,13E-12;1,19E-09
7,64;7,15E-12;2,99E-14;2,71E-14;7,20E-12;3,11E-11;1,71E-13;9,57E-14;3,14E-11;2,71E-10;1,58E-12;7,81E-13;2,73E-10;1,34E-09;7,83E-12;3,83E-12;1,35E-09
7,65;7,12E-12;4,44E-14;3,34E-14;7,20E-12;2,94E-11;2,50E-13;9,38E-14;2,98E-11;2,52E-10;2,30E-12;6,98E-13;2,55E-10;1,24E-09;1,14E-11;3,38E-12;1,26E-09
7,66;7,17E-12;3,58E-14;2,52E-14;7,23E-12;3,18E-11;2,06E-13;5,45E-14;3,21E-11;2,78E-10;1,91E-12;3,48E-13;2,80E-10;1,37E-09;9,46E-12;1,65E-12;1,38E-09
7,67;6,98E-12;3,98E-14;2,61E-14;7,05E-12;3,03E-11;2,28E-13;6,54E-14;3,06E-11;2,64E-10;2,11E-12;4,59E-13;2,66E-10;1,30E-09;1,05E-11;2,21E-12;1,31E-09
7,68;7,36E-12;4,04E-14;3,33E-14;7,43E-12;3,21E-11;2,14E-13;8,42E-14;3,24E-11;2,80E-10;1,96E-12;5,94E-13;2,82E-10;1,38E-09;9,69E-12;2,86E-12;1,39E-09
7,69;7,60E-12;4,52E-14;2,93E-14;7,67E-12;3,67E-11;2,91E-13;1,01E-13;3,71E-11;3,28E-10;2,75E-12;8,19E-13;3,31E-10;1,62E-09;1,37E-11;4,01E-12;1,64E-09
7,70;7,79E-12;5,47E-14;2,57E-14;7,87E-12;3,79E-11;3,80E-13;9,30E-14;3,83E-11;3,39E-10;3,64E-12;7,66E-13;3,43E-10;1,67E-09;1,81E-11;3,76E-12;1,70E-09
7,71;7,74E-12;4,74E-14;2,77E-14;7,81E-12;3,70E-11;2,96E-13;9,38E-14;3,74E-11;3,29E-10;2,78E-12;7,55E-13;3,33E-10;1,63E-09;1,38E-11;3,69E-12;1,65E-09
7,72;8,10E-12;5,50E-14;3,11E-14;8,19E-12;3,93E-11;4,04E-13;1,15E-13;3,99E-11;3,52E-10;3,90E-12;9,54E-13;3,57E-10;1,74E-09;1,94E-11;4,69E-12;1,76E-09
7,73;8,60E-12;5,05E-14;3,01E-14;8,68E-12;4,34E-11;3,49E-13;8,90E-14;4,38E-11;3,91E-10;3,33E-12;6,78E-13;3,95E-10;1,94E-09;1,66E-11;3,30E-12;1,96E-09
7,74;8,56E-12;6,86E-14;3,32E-14;8,66E-12;4,56E-11;5,40E-13;1,34E-13;4,63E-11;4,16E-10;5,26E-12;1,15E-12;4,22E-10;2,06E-09;2,62E-11;5,65E-12;2,09E-09
7,75;8,92E-12;7,08E-14;3,52E-14;9,02E-12;4,61E-11;5,42E-13;1,74E-13;4,68E-11;4,18E-10;5,26E-12;1,57E-12;4,24E-10;2,07E-09;2,62E-11;7,75E-12;2,10E-09
7,76;9,23E-12;8,55E-14;3,58E-14;9,35E-12;4,95E-11;7,07E-13;1,61E-13;5,04E-11;4,53E-10;6,93E-12;1,42E-12;4,61E-10;2,24E-09;3,46E-11;7,00E-12;2,29E-09
7,77;9,60E-12;1,05E-13;4,30E-14;9,74E-12;5,23E-11;9,03E-13;2,66E-13;5,34E-11;4,79E-10;8,87E-12;2,50E-12;4,90E-10;2,38E-09;4,43E-11;1,24E-11;2,43E-09
7,78;9,77E-12;1,09E-13;4,14E-14;9,92E-12;5,46E-11;9,36E-13;2,23E-13;5,58E-11;5,03E-10;9,21E-12;2,04E-12;5,15E-10;2,50E-09;4,60E-11;1,01E-11;2,55E-09
7,79;1,02E-11;1,68E-13;5,95E-14;1,04E-11;5,96E-11;1,56E-12;3,88E-13;6,15E-11;5,53E-10;1,54E-11;3,67E-12;5,72E-10;2,75E-09;7,71E-11;1,83E-11;2,84E-09
7,80;1,08E-11;1,52E-13;5,74E-14;1,10E-11;6,31E-11;1,39E-12;3,81E-13;6,48E-11;5,86E-10;1,37E-11;3,61E-12;6,04E-10;2,91E-09;6,87E-11;1,80E-11;3,00E-09
7,81;1,15E-11;2,07E-13;4,93E-14;1,17E-11;6,99E-11;1,96E-12;3,44E-13;7,22E-11;6,55E-10;1,95E-11;3,29E-12;6,77E-10;3,25E-09;9,74E-11;1,64E-11;3,37E-09
7,82;1,13E-11;2,13E-13;6,09E-14;1,15E-11;6,83E-11;2,02E-12;4,64E-13;7,08E-11;6,39E-10;2,01E-11;4,50E-12;6,63E-10;3,17E-09;1,00E-10;2,24E-11;3,30E-09
7,83;1,23E-11;1,67E-13;5,16E-14;1,25E-11;7,79E-11;1,55E-12;3,27E-13;7,98E-11;7,34E-10;1,53E-11;3,09E-12;7,53E-10;3,65E-09;7,66E-11;1,53E-11;3,74E-09
7,84;1,30E-11;1,74E-13;5,20E-14;1,32E-11;8,75E-11;1,63E-12;3,57E-13;8,94E-11;8,32E-10;1,62E-11;3,41E-12;8,52E-10;4,14E-09;8,08E-11;1,70E-11;4,24E-09
7,85;1,38E-11;1,92E-13;6,84E-14;1,41E-11;9,24E-11;1,77E-12;4,97E-13;9,47E-11;8,79E-10;1,76E-11;4,78E-12;9,01E-10;4,37E-09;8,79E-11;2,38E-11;4,49E-09
7,86;1,48E-11;2,24E-13;7,47E-14;1,51E-11;1,06E-10;2,12E-12;5,36E-13;1,08E-10;1,01E-09;2,11E-11;5,15E-12;1,04E-09;5,04E-09;1,06E-10;2,57E-11;5,17E-09
7,87;1,49E-11;2,55E-13;8,49E-14;1,53E-11;1,05E-10;2,42E-12;6,93E-13;1,08E-10;1,01E-09;2,41E-11;6,78E-12;1,04E-09;5,02E-09;1,20E-10;3,38E-11;5,17E-09
7,88;1,58E-11;3,04E-13;9,20E-14;1,62E-11;1,16E-10;2,89E-12;7,40E-13;1,19E-10;1,11E-09;2,88E-11;7,22E-12;1,15E-09;5,55E-09;1,44E-10;3,60E-11;5,73E-09
7,89;1,59E-11;3,45E-13;9,73E-14;1,64E-11;1,15E-10;3,30E-12;7,73E-13;1,19E-10;1,11E-09;3,29E-11;7,53E-12;1,15E-09;5,53E-09;1,64E-10;3,76E-11;5,73E-09
7,90;1,58E-11;3,52E-13;9,73E-14;1,63E-11;1,15E-10;3,36E-12;8,07E-13;1,19E-10;1,11E-09;3,34E-11;7,90E-12;1,15E-09;5,52E-09;1,67E-10;3,94E-11;5,73E-09
7,91;1,58E-11;3,62E-13;1,05E-13;1,63E-11;1,16E-10;3,49E-12;8,99E-13;1,21E-10;1,12E-09;3,47E-11;8,83E-12;1,17E-09;5,59E-09;1,74E-10;4,41E-11;5,81E-09
7,92;1,73E-11;4,05E-13;1,12E-13;1,78E-11;1,28E-10;3,86E-12;9,07E-13;1,33E-10;1,24E-09;3,85E-11;8,86E-12;1,29E-09;6,18E-09;1,92E-10;4,42E-11;6,41E-09
7,93;1,65E-11;3,88E-13;1,22E-13;1,70E-11;1,23E-10;3,71E-12;1,08E-12;1,27E-10;1,18E-09;3,69E-11;1,06E-11;1,23E-09;5,90E-09;1,84E-10;5,30E-11;6,14E-09
7,94;1,71E-11;3,96E-13;1,29E-13;1,76E-11;1,28E-10;3,82E-12;1,09E-12;1,33E-10;1,24E-09;3,80E-11;1,07E-11;1,29E-09;6,18E-09;1,90E-10;5,33E-11;6,42E-09
7,95;1,79E-11;4,52E-13;1,24E-13;1,85E-11;1,36E-10;4,33E-12;1,03E-12;1,41E-10;1,32E-09;4,31E-11;1,01E-11;1,37E-09;6,56E-09;2,15E-10;5,03E-11;6,82E-09
7,96;1,80E-11;4,80E-13;1,28E-13;1,86E-11;1,38E-10;4,61E-12;1,04E-12;1,44E-10;1,34E-09;4,59E-11;1,02E-11;1,39E-09;6,67E-09;2,30E-10;5,08E-11;6,95E-09
7,97;1,82E-11;5,03E-13;1,35E-13;1,89E-11;1,39E-10;4,87E-12;1,15E-12;1,45E-10;1,35E-09;4,86E-11;1,13E-11;1,41E-09;6,73E-09;2,43E-10;5,66E-11;7,03E-09
7,98;1,88E-11;4,49E-13;1,26E-13;1,93E-11;1,44E-10;4,33E-12;1,06E-12;1,49E-10;1,40E-09;4,32E-11;1,04E-11;1,45E-09;6,97E-09;2,16E-10;5,21E-11;7,23E-09
7,99;1,87E-11;4,64E-13;1,25E-13;1,93E-11;1,45E-10;4,47E-12;1,09E-12;1,51E-10;1,41E-09;4,45E-11;1,07E-11;1,47E-09;7,04E-09;2,23E-10;5,34E-11;7,32E-09
8,00;1,95E-11;4,60E-13;1,13E-13;2,01E-11;1,55E-10;4,45E-12;9,13E-13;1,61E-10;1,51E-09;4,44E-11;8,92E-12;1,56E-09;7,54E-09;2,22E-10;4,45E-11;7,81E-09
8,01;1,92E-11;4,00E-13;1,04E-13;1,97E-11;1,52E-10;3,83E-12;9,03E-13;1,57E-10;1,48E-09;3,82E-11;8,89E-12;1,52E-09;7,37E-09;1,91E-10;4,44E-11;7,61E-09
8,02;2,01E-11;3,19E-13;9,75E-14;2,05E-11;1,59E-10;3,04E-12;7,77E-13;1,62E-10;1,54E-09;3,02E-11;7,57E-12;1,58E-09;7,70E-09;1,51E-10;3,78E-11;7,89E-09
8,03;1,94E-11;2,81E-13;6,95E-14;1,98E-11;1,53E-10;2,66E-12;5,31E-13;1,56E-10;1,49E-09;2,64E-11;5,14E-12;1,52E-09;7,42E-09;1,32E-10;2,56E-11;7,58E-09
8,04;2,02E-11;2,66E-13;6,51E-14;2,06E-11;1,62E-10;2,49E-12;4,98E-13;1,65E-10;1,58E-09;2,47E-11;4,83E-12;1,61E-09;7,88E-09;1,24E-10;2,41E-11;8,03E-09
8,05;1,98E-11;1,77E-13;6,65E-14;2,00E-11;1,57E-10;1,63E-12;4,72E-13;1,59E-10;1,53E-09;1,62E-11;4,53E-12;1,55E-09;7,63E-09;8,08E-11;2,25E-11;7,73E-09
8,06;1,99E-11;1,62E-13;5,14E-14;2,02E-11;1,57E-10;1,51E-12;3,45E-13;1,59E-10;1,53E-09;1,50E-11;3,28E-12;1,55E-09;7,64E-09;7,50E-11;1,63E-11;7,73E-09
8,07;2,03E-11;1,42E-13;5,21E-14;2,05E-11;1,62E-10;1,27E-12;3,69E-13;1,63E-10;1,57E-09;1,26E-11;3,54E-12;1,59E-09;7,85E-09;6,27E-11;1,76E-11;7,93E-09
8,08;2,07E-11;1,26E-13;4,69E-14;2,09E-11;1,64E-10;1,12E-12;2,99E-13;1,65E-10;1,60E-09;1,11E-11;2,82E-12;1,61E-09;7,96E-09;5,54E-11;1,40E-11;8,03E-09
8,09;2,14E-11;1,10E-13;4,31E-14;2,16E-11;1,70E-10;9,28E-13;2,66E-13;1,71E-10;1,65E-09;9,12E-12;2,50E-12;1,66E-09;8,24E-09;4,55E-11;1,24E-11;8,30E-09
8,10;2,22E-11;9,32E-14;4,75E-14;2,23E-11;1,78E-10;7,68E-13;2,82E-13;1,79E-10;1,74E-09;7,52E-12;2,62E-12;1,75E-09;8,66E-09;3,75E-11;1,30E-11;8,71E-09
8,11;2,28E-11;9,68E-14;5,00E-14;2,29E-11;1,85E-10;8,41E-13;2,29E-13;1,86E-10;1,81E-09;8,28E-12;2,02E-12;1,82E-09;9,03E-09;4,14E-11;9,97E-12;9,08E-09
8,12;2,44E-11;9,90E-14;3,70E-14;2,45E-11;2,00E-10;8,65E-13;1,98E-13;2,01E-10;1,96E-09;8,52E-12;1,81E-12;1,97E-09;9,77E-09;4,25E-11;8,97E-12;9,82E-09
8,13;2,41E-11;1,05E-13;4,05E-14;2,43E-11;2,00E-10;9,07E-13;2,39E-13;2,01E-10;1,96E-09;8,93E-12;2,22E-12;1,97E-09;9,77E-09;4,46E-11;1,10E-11;9,83E-09
8,14;2,60E-11;1,11E-13;3,87E-14;2,61E-11;2,18E-10;9,49E-13;2,08E-13;2,19E-10;2,14E-09;9,32E-12;1,91E-12;2,15E-09;1,07E-08;4,65E-11;9,45E-12;1,07E-08
8,15;2,75E-11;9,63E-14;4,57E-14;2,76E-11;2,33E-10;8,13E-13;2,61E-13;2,34E-10;2,29E-09;7,98E-12;2,41E-12;2,30E-09;1,14E-08;3,98E-11;1,20E-11;1,15E-08
8,16;2,88E-11;1,16E-13;4,63E-14;2,90E-11;2,46E-10;9,84E-13;2,63E-13;2,47E-10;2,42E-09;9,66E-12;2,43E-12;2,43E-09;1,21E-08;4,82E-11;1,21E-11;1,21E-08
8,17;3,09E-11;1,06E-13;4,76E-14;3,10E-11;2,63E-10;9,33E-13;2,91E-13;2,64E-10;2,59E-09;9,19E-12;2,73E-12;2,60E-09;1,29E-08;4,59E-11;1,36E-11;1,30E-08
8,18;3,25E-11;1,17E-13;5,03E-14;3,27E-11;2,81E-10;1,02E-12;2,87E-13;2,83E-10;2,77E-09;1,01E-11;2,66E-12;2,78E-09;1,38E-08;5,04E-11;1,32E-11;1,39E-08
8,19;3,37E-11;1,09E-13;5,01E-14;3,39E-11;2,94E-10;9,53E-13;2,98E-13;2,95E-10;2,89E-09;9,40E-12;2,78E-12;2,90E-09;1,44E-08;4,69E-11;1,38E-11;1,45E-08
8,20;3,54E-11;1,44E-13;5,43E-14;3,56E-11;3,11E-10;1,31E-12;3,44E-13;3,13E-10;3,07E-09;1,29E-11;3,24E-12;3,09E-09;1,53E-08;6,47E-11;1,61E-11;1,54E-08
8,21;3,80E-11;1,36E-13;5,02E-14;3,82E-11;3,38E-10;1,21E-12;3,04E-13;3,39E-10;3,33E-09;1,20E-11;2,84E-12;3,35E-09;1,66E-08;5,97E-11;1,41E-11;1,67E-08
8,22;4,08E-11;1,50E-13;6,11E-14;4,10E-11;3,63E-10;1,33E-12;3,51E-13;3,65E-10;3,59E-09;1,32E-11;3,25E-12;3,60E-09;1,79E-08;6,57E-11;1,61E-11;1,80E-08
8,23;4,41E-11;1,51E-13;5,26E-14;4,43E-11;3,96E-10;1,36E-12;3,30E-13;3,98E-10;3,91E-09;1,34E-11;3,11E-12;3,93E-09;1,96E-08;6,70E-11;1,55E-11;1,96E-08
8,24;4,61E-11;1,73E-13;5,50E-14;4,63E-11;4,16E-10;1,58E-12;3,35E-13;4,18E-10;4,12E-09;1,57E-11;3,13E-12;4,14E-09;2,06E-08;7,84E-11;1,56E-11;2,07E-08
8,25;4,96E-11;1,61E-13;5,57E-14;4,98E-11;4,51E-10;1,46E-12;3,54E-13;4,53E-10;4,47E-09;1,44E-11;3,34E-12;4,49E-09;2,23E-08;7,20E-11;1,66E-11;2,24E-08
8,26;5,36E-11;1,89E-13;5,87E-14;5,38E-11;4,90E-10;1,75E-12;4,07E-13;4,93E-10;4,86E-09;1,74E-11;3,89E-12;4,88E-09;2,43E-08;8,67E-11;1,94E-11;2,44E-08
8,27;5,73E-11;2,06E-13;7,43E-14;5,76E-11;5,30E-10;1,88E-12;5,27E-13;5,32E-10;5,25E-09;1,87E-11;5,05E-12;5,28E-09;2,63E-08;9,33E-11;2,51E-11;2,64E-08
8,28;6,30E-11;2,15E-13;7,27E-14;6,33E-11;5,86E-10;2,00E-12;5,29E-13;5,88E-10;5,82E-09;1,99E-11;5,10E-12;5,84E-09;2,91E-08;9,93E-11;2,54E-11;2,92E-08
8,29;6,58E-11;2,44E-13;7,50E-14;6,61E-11;6,11E-10;2,29E-12;5,53E-13;6,14E-10;6,07E-09;2,27E-11;5,33E-12;6,09E-09;3,03E-08;1,14E-10;2,66E-11;3,04E-08
8,30;7,23E-11;2,84E-13;7,10E-14;7,27E-11;6,79E-10;2,68E-12;5,37E-13;6,82E-10;6,74E-09;2,66E-11;5,19E-12;6,77E-09;3,37E-08;1,33E-10;2,59E-11;3,38E-08
8,31;7,71E-11;2,80E-13;8,86E-14;7,75E-11;7,28E-10;2,69E-12;7,43E-13;7,32E-10;7,24E-09;2,67E-11;7,28E-12;7,28E-09;3,62E-08;1,34E-10;3,64E-11;3,64E-08
8,32;8,66E-11;3,82E-13;9,62E-14;8,70E-11;8,18E-10;3,65E-12;7,32E-13;8,23E-10;8,13E-09;3,63E-11;7,09E-12;8,18E-09;4,07E-08;1,81E-10;3,54E-11;4,09E-08
8,33;9,44E-11;4,58E-13;1,15E-13;9,49E-11;8,97E-10;4,42E-12;9,35E-13;9,02E-10;8,92E-09;4,40E-11;9,13E-12;8,98E-09;4,46E-08;2,20E-10;4,56E-11;4,49E-08
8,34;1,07E-10;5,15E-13;1,41E-13;1,07E-10;1,02E-09;5,00E-12;1,19E-12;1,03E-09;1,02E-08;4,98E-11;1,17E-11;1,02E-08;5,08E-08;2,49E-10;5,82E-11;5,11E-08
8,35;1,15E-10;6,53E-13;1,75E-13;1,16E-10;1,11E-09;6,35E-12;1,56E-12;1,11E-09;1,10E-08;6,33E-11;1,55E-11;1,11E-08;5,51E-08;3,16E-10;7,72E-11;5,55E-08
8,36;1,28E-10;7,69E-13;2,11E-13;1,29E-10;1,23E-09;7,52E-12;1,92E-12;1,24E-09;1,23E-08;7,50E-11;1,90E-11;1,24E-08;6,14E-08;3,75E-10;9,51E-11;6,19E-08
8,37;1,42E-10;1,08E-12;2,79E-13;1,44E-10;1,38E-09;1,07E-11;2,55E-12;1,39E-09;1,37E-08;1,07E-10;2,52E-11;1,38E-08;6,85E-08;5,33E-10;1,26E-10;6,92E-08
8,38;1,60E-10;1,45E-12;3,82E-13;1,62E-10;1,55E-09;1,44E-11;3,57E-12;1,57E-09;1,55E-08;1,43E-10;3,55E-11;1,57E-08;7,75E-08;7,17E-10;1,77E-10;7,84E-08
8,39;1,81E-10;2,04E-12;5,24E-13;1,84E-10;1,76E-09;2,02E-11;4,97E-12;1,78E-09;1,75E-08;2,01E-10;4,94E-11;1,78E-08;8,75E-08;1,01E-09;2,47E-10;8,88E-08
8,40;2,04E-10;2,92E-12;7,49E-13;2,07E-10;1,98E-09;2,90E-11;7,22E-12;2,02E-09;1,97E-08;2,90E-10;7,19E-11;2,01E-08;9,87E-08;1,45E-09;3,60E-10;1,01E-07
8,41;2,32E-10;4,37E-12;1,07E-12;2,37E-10;2,26E-09;4,34E-11;1,03E-11;2,31E-09;2,26E-08;4,34E-10;1,02E-10;2,31E-08;1,13E-07;2,17E-09;5,12E-10;1,15E-07
8,42;2,63E-10;6,99E-12;1,72E-12;2,72E-10;2,58E-09;6,96E-11;1,68E-11;2,66E-09;2,57E-08;6,95E-10;1,67E-10;2,66E-08;1,28E-07;3,48E-09;8,36E-10;1,33E-07
