zero of S position (m) defined 2m before the entrance of the first dipole;Stabilised Pressure profils Dose = 1A*h (4BA section);;;;;;;;;;;;;;;
Current ?;1mA;;;;10mA;;;;100mA;;;;500mA;;;
2,97;1,38E-11;2,58E-13;5,40E-14;1,41E-11;9,84E-11;2,39E-12;3,01E-13;1,01E-10;9,45E-10;2,37E-11;2,78E-12;9,71E-10;4,71E-09;1,18E-10;1,38E-11;4,84E-09
2,98;1,38E-11;2,47E-13;5,15E-14;1,41E-11;9,76E-11;2,27E-12;2,85E-13;1,00E-10;9,36E-10;2,25E-11;2,62E-12;9,61E-10;4,66E-09;1,13E-10;1,30E-11;4,79E-09
2,99;1,37E-11;2,36E-13;5,00E-14;1,40E-11;9,67E-11;2,17E-12;2,81E-13;9,91E-11;9,27E-10;2,15E-11;2,59E-12;9,51E-10;4,62E-09;1,07E-10;1,29E-11;4,74E-09
3,00;1,37E-11;2,28E-13;5,10E-14;1,40E-11;9,65E-11;2,08E-12;2,78E-13;9,89E-11;9,25E-10;2,06E-11;2,55E-12;9,48E-10;4,60E-09;1,03E-10;1,27E-11;4,72E-09
3,01;1,35E-11;2,17E-13;4,92E-14;1,38E-11;9,45E-11;1,99E-12;2,69E-13;9,67E-11;9,04E-10;1,97E-11;2,47E-12;9,27E-10;4,50E-09;9,83E-11;1,23E-11;4,61E-09
3,02;1,34E-11;2,12E-13;4,62E-14;1,36E-11;9,36E-11;1,94E-12;2,50E-13;9,58E-11;8,96E-10;1,92E-11;2,29E-12;9,17E-10;4,46E-09;9,59E-11;1,14E-11;4,57E-09
3,03;1,34E-11;2,01E-13;4,66E-14;1,36E-11;9,33E-11;1,82E-12;2,41E-13;9,53E-11;8,92E-10;1,81E-11;2,19E-12;9,12E-10;4,44E-09;9,02E-11;1,08E-11;4,54E-09
3,04;1,33E-11;1,97E-13;4,64E-14;1,36E-11;9,23E-11;1,79E-12;2,40E-13;9,43E-11;8,82E-10;1,78E-11;2,17E-12;9,02E-10;4,39E-09;8,88E-11;1,08E-11;4,49E-09
3,05;1,32E-11;1,86E-13;4,51E-14;1,34E-11;9,18E-11;1,69E-12;2,31E-13;9,37E-11;8,77E-10;1,67E-11;2,09E-12;8,96E-10;4,37E-09;8,36E-11;1,03E-11;4,46E-09
3,06;1,32E-11;1,82E-13;4,22E-14;1,34E-11;9,11E-11;1,64E-12;2,22E-13;9,30E-11;8,70E-10;1,63E-11;2,02E-12;8,88E-10;4,33E-09;8,12E-11;1,00E-11;4,42E-09
3,07;1,31E-11;1,80E-13;4,28E-14;1,34E-11;9,09E-11;1,63E-12;2,19E-13;9,27E-11;8,68E-10;1,61E-11;1,98E-12;8,86E-10;4,32E-09;8,05E-11;9,80E-12;4,41E-09
3,08;1,31E-11;1,83E-13;4,12E-14;1,33E-11;9,07E-11;1,65E-12;2,09E-13;9,26E-11;8,67E-10;1,63E-11;1,89E-12;8,85E-10;4,32E-09;8,16E-11;9,36E-12;4,41E-09
3,09;1,30E-11;1,80E-13;4,18E-14;1,32E-11;8,97E-11;1,63E-12;2,03E-13;9,15E-11;8,57E-10;1,62E-11;1,82E-12;8,75E-10;4,27E-09;8,08E-11;8,99E-12;4,36E-09
3,10;1,29E-11;1,73E-13;4,16E-14;1,32E-11;8,90E-11;1,55E-12;2,04E-13;9,07E-11;8,49E-10;1,54E-11;1,83E-12;8,66E-10;4,23E-09;7,68E-11;9,03E-12;4,31E-09
3,11;1,29E-11;1,65E-13;4,14E-14;1,31E-11;8,81E-11;1,48E-12;1,95E-13;8,98E-11;8,41E-10;1,46E-11;1,73E-12;8,57E-10;4,18E-09;7,31E-11;8,56E-12;4,27E-09
3,12;1,29E-11;1,62E-13;4,02E-14;1,31E-11;8,75E-11;1,45E-12;1,86E-13;8,91E-11;8,34E-10;1,43E-11;1,64E-12;8,50E-10;4,15E-09;7,16E-11;8,12E-12;4,23E-09
3,13;1,27E-11;1,58E-13;3,87E-14;1,29E-11;8,65E-11;1,41E-12;1,82E-13;8,81E-11;8,25E-10;1,39E-11;1,61E-12;8,40E-10;4,10E-09;6,94E-11;7,96E-12;4,18E-09
3,14;1,26E-11;1,54E-13;3,88E-14;1,28E-11;8,62E-11;1,36E-12;1,75E-13;8,77E-11;8,22E-10;1,35E-11;1,53E-12;8,37E-10;4,09E-09;6,72E-11;7,58E-12;4,16E-09
3,15;1,26E-11;1,51E-13;3,95E-14;1,28E-11;8,54E-11;1,33E-12;1,76E-13;8,69E-11;8,14E-10;1,31E-11;1,54E-12;8,29E-10;4,05E-09;6,55E-11;7,61E-12;4,12E-09
3,16;1,26E-11;1,45E-13;3,79E-14;1,28E-11;8,50E-11;1,26E-12;1,65E-13;8,65E-11;8,10E-10;1,24E-11;1,43E-12;8,23E-10;4,03E-09;6,20E-11;7,07E-12;4,10E-09
3,17;1,25E-11;1,40E-13;3,86E-14;1,27E-11;8,40E-11;1,22E-12;1,69E-13;8,54E-11;8,00E-10;1,20E-11;1,47E-12;8,13E-10;3,98E-09;6,01E-11;7,27E-12;4,05E-09
3,18;1,25E-11;1,35E-13;4,06E-14;1,27E-11;8,42E-11;1,19E-12;1,70E-13;8,56E-11;8,01E-10;1,17E-11;1,46E-12;8,14E-10;3,99E-09;5,85E-11;7,20E-12;4,05E-09
3,19;1,25E-11;1,31E-13;3,85E-14;1,26E-11;8,37E-11;1,14E-12;1,60E-13;8,50E-11;7,96E-10;1,12E-11;1,38E-12;8,09E-10;3,96E-09;5,62E-11;6,80E-12;4,02E-09
3,20;1,23E-11;1,25E-13;3,68E-14;1,25E-11;8,27E-11;1,09E-12;1,53E-13;8,40E-11;7,87E-10;1,07E-11;1,32E-12;7,99E-10;3,92E-09;5,35E-11;6,49E-12;3,98E-09
3,21;1,24E-11;1,25E-13;3,65E-14;1,25E-11;8,25E-11;1,07E-12;1,48E-13;8,37E-11;7,83E-10;1,06E-11;1,26E-12;7,95E-10;3,90E-09;5,27E-11;6,21E-12;3,96E-09
3,22;1,24E-11;1,22E-13;3,71E-14;1,25E-11;8,28E-11;1,06E-12;1,47E-13;8,40E-11;7,87E-10;1,04E-11;1,24E-12;7,99E-10;3,92E-09;5,20E-11;6,11E-12;3,98E-09
3,23;1,23E-11;1,22E-13;3,45E-14;1,24E-11;8,18E-11;1,04E-12;1,44E-13;8,30E-11;7,78E-10;1,02E-11;1,24E-12;7,89E-10;3,87E-09;5,11E-11;6,13E-12;3,93E-09
3,24;1,22E-11;1,18E-13;3,31E-14;1,24E-11;8,16E-11;1,01E-12;1,37E-13;8,28E-11;7,76E-10;9,97E-12;1,18E-12;7,87E-10;3,86E-09;4,98E-11;5,82E-12;3,92E-09
3,25;1,21E-11;1,10E-13;3,37E-14;1,22E-11;8,04E-11;9,37E-13;1,30E-13;8,15E-11;7,64E-10;9,21E-12;1,10E-12;7,74E-10;3,80E-09;4,60E-11;5,40E-12;3,85E-09
3,26;1,20E-11;1,06E-13;3,21E-14;1,21E-11;7,99E-11;9,00E-13;1,27E-13;8,09E-11;7,59E-10;8,84E-12;1,08E-12;7,69E-10;3,78E-09;4,41E-11;5,31E-12;3,83E-09
3,27;1,19E-11;1,02E-13;3,10E-14;1,21E-11;7,94E-11;8,59E-13;1,21E-13;8,04E-11;7,55E-10;8,43E-12;1,02E-12;7,64E-10;3,75E-09;4,21E-11;5,02E-12;3,80E-09
3,28;1,19E-11;9,97E-14;3,18E-14;1,20E-11;7,86E-11;8,33E-13;1,15E-13;7,96E-11;7,46E-10;8,16E-12;9,50E-13;7,55E-10;3,71E-09;4,07E-11;4,66E-12;3,76E-09
3,29;1,19E-11;9,63E-14;3,12E-14;1,20E-11;7,82E-11;7,96E-13;1,11E-13;7,91E-11;7,41E-10;7,79E-12;9,13E-13;7,50E-10;3,69E-09;3,89E-11;4,47E-12;3,73E-09
3,30;1,19E-11;8,96E-14;3,07E-14;1,20E-11;7,78E-11;7,26E-13;1,10E-13;7,86E-11;7,36E-10;7,09E-12;9,02E-13;7,44E-10;3,66E-09;3,54E-11;4,42E-12;3,70E-09
3,31;1,18E-11;8,38E-14;3,02E-14;1,19E-11;7,73E-11;6,77E-13;1,03E-13;7,81E-11;7,32E-10;6,61E-12;8,31E-13;7,40E-10;3,64E-09;3,30E-11;4,07E-12;3,68E-09
3,32;1,18E-11;7,81E-14;3,00E-14;1,19E-11;7,65E-11;6,21E-13;9,92E-14;7,72E-11;7,23E-10;6,05E-12;7,91E-13;7,30E-10;3,60E-09;3,02E-11;3,86E-12;3,63E-09
3,33;1,17E-11;7,81E-14;2,91E-14;1,18E-11;7,60E-11;6,16E-13;9,37E-14;7,67E-11;7,19E-10;6,00E-12;7,39E-13;7,26E-10;3,58E-09;2,99E-11;3,61E-12;3,61E-09
3,34;1,16E-11;7,47E-14;2,85E-14;1,17E-11;7,56E-11;5,83E-13;8,85E-14;7,63E-11;7,16E-10;5,67E-12;6,88E-13;7,23E-10;3,56E-09;2,83E-11;3,35E-12;3,59E-09
3,35;1,15E-11;7,27E-14;2,92E-14;1,16E-11;7,51E-11;5,68E-13;8,61E-14;7,58E-11;7,12E-10;5,52E-12;6,56E-13;7,18E-10;3,54E-09;2,75E-11;3,19E-12;3,57E-09
3,36;1,11E-11;6,54E-14;2,70E-14;1,12E-11;7,13E-11;4,86E-13;7,97E-14;7,19E-11;6,73E-10;4,69E-12;6,06E-13;6,78E-10;3,35E-09;2,34E-11;2,95E-12;3,37E-09
3,37;9,14E-12;4,77E-14;2,62E-14;9,22E-12;5,13E-11;3,14E-13;5,82E-14;5,16E-11;4,72E-10;2,98E-12;3,78E-13;4,76E-10;2,34E-09;1,48E-11;1,80E-12;2,36E-09
3,38;7,15E-12;3,25E-14;2,52E-14;7,21E-12;3,02E-11;1,70E-13;4,08E-14;3,04E-11;2,61E-10;1,54E-12;1,96E-13;2,63E-10;1,29E-09;7,66E-12;8,87E-13;1,30E-09
3,39;6,55E-12;2,83E-14;2,61E-14;6,61E-12;2,38E-11;1,33E-13;3,81E-14;2,40E-11;1,97E-10;1,18E-12;1,58E-13;1,98E-10;9,64E-10;5,85E-12;6,88E-13;9,71E-10
3,40;6,52E-12;2,92E-14;2,45E-14;6,57E-12;2,37E-11;1,37E-13;3,68E-14;2,39E-11;1,96E-10;1,21E-12;1,59E-13;1,97E-10;9,60E-10;5,99E-12;7,04E-13;9,67E-10
3,41;6,58E-12;2,79E-14;2,36E-14;6,63E-12;2,39E-11;1,32E-13;3,68E-14;2,40E-11;1,97E-10;1,17E-12;1,69E-13;1,98E-10;9,65E-10;5,81E-12;7,54E-13;9,71E-10
3,42;6,61E-12;2,87E-14;2,50E-14;6,66E-12;2,38E-11;1,36E-13;3,80E-14;2,40E-11;1,96E-10;1,21E-12;1,68E-13;1,97E-10;9,60E-10;5,99E-12;7,44E-13;9,67E-10
3,43;6,56E-12;2,98E-14;2,47E-14;6,61E-12;2,38E-11;1,42E-13;3,79E-14;2,39E-11;1,96E-10;1,26E-12;1,70E-13;1,97E-10;9,60E-10;6,24E-12;7,57E-13;9,67E-10
3,44;6,58E-12;2,96E-14;2,44E-14;6,64E-12;2,37E-11;1,42E-13;3,81E-14;2,39E-11;1,95E-10;1,26E-12;1,75E-13;1,97E-10;9,58E-10;6,24E-12;7,83E-13;9,65E-10
3,45;6,64E-12;2,90E-14;2,45E-14;6,69E-12;2,37E-11;1,42E-13;3,84E-14;2,39E-11;1,95E-10;1,27E-12;1,78E-13;1,96E-10;9,54E-10;6,28E-12;7,97E-13;9,62E-10
3,46;6,58E-12;2,99E-14;2,42E-14;6,64E-12;2,39E-11;1,49E-13;3,89E-14;2,41E-11;1,97E-10;1,34E-12;1,86E-13;1,98E-10;9,65E-10;6,66E-12;8,39E-13;9,73E-10
3,47;6,49E-12;3,14E-14;2,40E-14;6,55E-12;2,37E-11;1,57E-13;3,90E-14;2,39E-11;1,96E-10;1,42E-12;1,89E-13;1,98E-10;9,61E-10;7,01E-12;8,56E-13;9,69E-10
3,48;6,53E-12;3,11E-14;2,55E-14;6,59E-12;2,36E-11;1,61E-13;4,15E-14;2,38E-11;1,94E-10;1,46E-12;2,02E-13;1,96E-10;9,54E-10;7,21E-12;9,14E-13;9,62E-10
3,49;6,56E-12;3,23E-14;2,42E-14;6,62E-12;2,36E-11;1,72E-13;4,05E-14;2,38E-11;1,94E-10;1,57E-12;2,04E-13;1,96E-10;9,51E-10;7,78E-12;9,32E-13;9,60E-10
3,50;6,81E-12;3,46E-14;2,41E-14;6,87E-12;2,55E-11;1,92E-13;4,28E-14;2,57E-11;2,12E-10;1,76E-12;2,30E-13;2,14E-10;1,04E-09;8,74E-12;1,06E-12;1,05E-09
3,51;8,18E-12;4,95E-14;2,60E-14;8,25E-12;4,04E-11;3,32E-13;6,02E-14;4,08E-11;3,63E-10;3,16E-12;4,02E-13;3,66E-10;1,80E-09;1,57E-11;1,92E-12;1,81E-09
3,52;1,03E-11;7,24E-14;2,88E-14;1,04E-11;6,31E-11;5,71E-13;9,11E-14;6,37E-11;5,91E-10;5,55E-12;7,15E-13;5,97E-10;2,93E-09;2,77E-11;3,49E-12;2,97E-09
3,53;1,11E-11;7,91E-14;2,92E-14;1,12E-11;7,02E-11;6,31E-13;9,43E-14;7,10E-11;6,62E-10;6,15E-12;7,45E-13;6,69E-10;3,29E-09;3,07E-11;3,64E-12;3,33E-09
3,54;1,11E-11;6,91E-14;2,77E-14;1,12E-11;7,00E-11;5,27E-13;8,57E-14;7,06E-11;6,59E-10;5,10E-12;6,66E-13;6,65E-10;3,28E-09;2,54E-11;3,25E-12;3,31E-09
3,55;1,10E-11;6,03E-14;2,60E-14;1,11E-11;6,98E-11;4,41E-13;7,57E-14;7,03E-11;6,57E-10;4,25E-12;5,73E-13;6,62E-10;3,27E-09;2,12E-11;2,78E-12;3,29E-09
3,56;1,10E-11;5,81E-14;2,47E-14;1,11E-11;6,91E-11;4,20E-13;6,95E-14;6,96E-11;6,50E-10;4,03E-12;5,18E-13;6,55E-10;3,23E-09;2,01E-11;2,51E-12;3,26E-09
3,57;1,11E-11;5,40E-14;2,56E-14;1,11E-11;6,94E-11;3,87E-13;6,54E-14;6,99E-11;6,53E-10;3,71E-12;4,63E-13;6,57E-10;3,25E-09;1,85E-11;2,23E-12;3,27E-09
3,58;1,10E-11;5,15E-14;2,65E-14;1,11E-11;6,89E-11;3,64E-13;6,25E-14;6,94E-11;6,48E-10;3,48E-12;4,22E-13;6,52E-10;3,22E-09;1,74E-11;2,02E-12;3,24E-09
3,59;1,10E-11;4,93E-14;2,65E-14;1,10E-11;6,88E-11;3,39E-13;6,00E-14;6,92E-11;6,47E-10;3,24E-12;3,95E-13;6,50E-10;3,22E-09;1,61E-11;1,89E-12;3,23E-09
3,60;1,10E-11;4,63E-14;2,56E-14;1,10E-11;6,88E-11;3,06E-13;5,74E-14;6,92E-11;6,48E-10;2,90E-12;3,76E-13;6,51E-10;3,22E-09;1,44E-11;1,79E-12;3,24E-09
3,61;1,10E-11;4,42E-14;2,47E-14;1,10E-11;6,89E-11;2,93E-13;5,58E-14;6,92E-11;6,48E-10;2,78E-12;3,66E-13;6,51E-10;3,22E-09;1,38E-11;1,74E-12;3,24E-09
3,62;1,09E-11;4,26E-14;2,40E-14;1,10E-11;6,88E-11;2,70E-13;5,41E-14;6,91E-11;6,48E-10;2,54E-12;3,55E-13;6,50E-10;3,22E-09;1,26E-11;1,69E-12;3,23E-09
3,63;1,10E-11;4,10E-14;2,40E-14;1,11E-11;6,90E-11;2,52E-13;5,34E-14;6,94E-11;6,49E-10;2,36E-12;3,48E-13;6,52E-10;3,23E-09;1,17E-11;1,66E-12;3,24E-09
3,64;1,10E-11;4,00E-14;2,37E-14;1,11E-11;6,92E-11;2,45E-13;5,04E-14;6,95E-11;6,51E-10;2,30E-12;3,18E-13;6,53E-10;3,24E-09;1,14E-11;1,51E-12;3,25E-09
3,65;1,09E-11;4,01E-14;2,49E-14;1,10E-11;6,93E-11;2,46E-13;5,07E-14;6,96E-11;6,53E-10;2,31E-12;3,08E-13;6,55E-10;3,24E-09;1,15E-11;1,45E-12;3,26E-09
3,66;1,10E-11;3,84E-14;2,45E-14;1,10E-11;6,94E-11;2,29E-13;5,03E-14;6,96E-11;6,53E-10;2,13E-12;3,08E-13;6,56E-10;3,25E-09;1,06E-11;1,45E-12;3,26E-09
3,67;1,12E-11;3,75E-14;2,45E-14;1,12E-11;7,08E-11;2,19E-13;4,65E-14;7,10E-11;6,66E-10;2,03E-12;2,67E-13;6,69E-10;3,31E-09;1,01E-11;1,25E-12;3,33E-09
3,68;1,13E-11;3,41E-14;2,28E-14;1,14E-11;7,28E-11;1,78E-13;3,96E-14;7,30E-11;6,87E-10;1,62E-12;2,08E-13;6,89E-10;3,42E-09;8,04E-12;9,55E-13;3,43E-09
3,69;1,12E-11;3,14E-14;2,33E-14;1,13E-11;7,22E-11;1,55E-13;3,67E-14;7,24E-11;6,82E-10;1,39E-12;1,70E-13;6,83E-10;3,39E-09;6,88E-12;7,64E-13;3,40E-09
3,70;1,10E-11;3,09E-14;2,17E-14;1,11E-11;7,11E-11;1,47E-13;3,41E-14;7,13E-11;6,71E-10;1,31E-12;1,58E-13;6,73E-10;3,34E-09;6,47E-12;7,08E-13;3,35E-09
3,71;1,10E-11;3,02E-14;2,21E-14;1,10E-11;7,02E-11;1,40E-13;3,48E-14;7,04E-11;6,63E-10;1,24E-12;1,62E-13;6,64E-10;3,30E-09;6,11E-12;7,27E-13;3,30E-09
3,72;1,08E-11;2,76E-14;2,13E-14;1,08E-11;6,79E-11;1,24E-13;3,34E-14;6,81E-11;6,40E-10;1,09E-12;1,55E-13;6,41E-10;3,18E-09;5,38E-12;6,94E-13;3,19E-09
3,73;1,05E-11;2,57E-14;2,13E-14;1,06E-11;6,47E-11;1,03E-13;3,13E-14;6,49E-11;6,07E-10;8,73E-13;1,30E-13;6,08E-10;3,02E-09;4,30E-12;5,71E-13;3,02E-09
3,74;1,02E-11;2,40E-14;2,25E-14;1,02E-11;6,12E-11;8,60E-14;3,00E-14;6,13E-11;5,71E-10;7,06E-13;1,05E-13;5,72E-10;2,84E-09;3,46E-12;4,38E-13;2,84E-09
3,75;9,83E-12;2,22E-14;2,12E-14;9,88E-12;5,83E-11;7,06E-14;2,69E-14;5,84E-11;5,43E-10;5,54E-13;8,43E-14;5,44E-10;2,70E-09;2,70E-12;3,39E-13;2,70E-09
3,76;9,46E-12;2,09E-14;2,13E-14;9,50E-12;5,52E-11;5,89E-14;2,69E-14;5,53E-11;5,13E-10;4,39E-13;8,27E-14;5,13E-10;2,55E-09;2,13E-12;3,31E-13;2,55E-09
3,77;9,27E-12;1,97E-14;2,07E-14;9,31E-12;5,26E-11;4,81E-14;2,55E-14;5,27E-11;4,86E-10;3,33E-13;7,29E-14;4,86E-10;2,41E-09;1,60E-12;2,84E-13;2,41E-09
3,78;9,04E-12;1,92E-14;2,10E-14;9,08E-12;5,03E-11;4,39E-14;2,43E-14;5,04E-11;4,63E-10;2,91E-13;5,76E-14;4,64E-10;2,30E-09;1,39E-12;2,05E-13;2,30E-09
3,79;8,79E-12;1,94E-14;1,99E-14;8,83E-12;4,82E-11;4,23E-14;2,26E-14;4,82E-11;4,42E-10;2,71E-13;5,03E-14;4,42E-10;2,19E-09;1,29E-12;1,73E-13;2,19E-09
3,80;8,61E-12;1,97E-14;2,06E-14;8,65E-12;4,63E-11;4,32E-14;2,31E-14;4,64E-11;4,24E-10;2,78E-13;4,80E-14;4,24E-10;2,10E-09;1,32E-12;1,59E-13;2,10E-09
3,81;8,45E-12;1,95E-14;2,17E-14;8,49E-12;4,51E-11;4,23E-14;2,38E-14;4,52E-11;4,12E-10;2,70E-13;4,50E-14;4,12E-10;2,04E-09;1,28E-12;1,39E-13;2,04E-09
3,82;8,39E-12;1,95E-14;2,15E-14;8,43E-12;4,42E-11;4,13E-14;2,37E-14;4,43E-11;4,03E-10;2,59E-13;4,48E-14;4,03E-10;2,00E-09;1,23E-12;1,39E-13;2,00E-09
3,83;8,25E-12;1,91E-14;2,20E-14;8,29E-12;4,32E-11;4,34E-14;2,49E-14;4,32E-11;3,92E-10;2,86E-13;5,37E-14;3,93E-10;1,94E-09;1,36E-12;1,82E-13;1,95E-09
3,84;8,20E-12;2,02E-14;2,20E-14;8,24E-12;4,23E-11;5,21E-14;2,56E-14;4,24E-11;3,83E-10;3,71E-13;6,18E-14;3,84E-10;1,90E-09;1,79E-12;2,23E-13;1,90E-09
3,85;8,24E-12;2,16E-14;2,09E-14;8,28E-12;4,18E-11;6,35E-14;2,53E-14;4,19E-11;3,77E-10;4,83E-13;6,97E-14;3,78E-10;1,87E-09;2,35E-12;2,67E-13;1,87E-09
3,86;8,24E-12;2,39E-14;2,16E-14;8,29E-12;4,16E-11;8,37E-14;2,76E-14;4,17E-11;3,75E-10;6,82E-13;8,77E-14;3,76E-10;1,86E-09;3,34E-12;3,55E-13;1,86E-09
3,87;8,24E-12;2,64E-14;2,20E-14;8,28E-12;4,17E-11;1,08E-13;3,00E-14;4,18E-11;3,76E-10;9,22E-13;1,10E-13;3,77E-10;1,86E-09;4,54E-12;4,65E-13;1,87E-09
3,88;8,21E-12;2,90E-14;2,29E-14;8,26E-12;4,20E-11;1,40E-13;3,38E-14;4,22E-11;3,80E-10;1,24E-12;1,43E-13;3,81E-10;1,88E-09;6,16E-12;6,29E-13;1,89E-09
3,89;8,27E-12;3,34E-14;2,37E-14;8,33E-12;4,26E-11;1,77E-13;4,08E-14;4,28E-11;3,86E-10;1,61E-12;2,12E-13;3,88E-10;1,91E-09;8,00E-12;9,73E-13;1,92E-09
3,90;8,40E-12;4,05E-14;2,32E-14;8,46E-12;4,36E-11;2,46E-13;4,68E-14;4,38E-11;3,95E-10;2,30E-12;2,83E-13;3,98E-10;1,96E-09;1,14E-11;1,33E-12;1,97E-09
3,91;8,54E-12;5,19E-14;2,39E-14;8,62E-12;4,48E-11;3,67E-13;5,55E-14;4,52E-11;4,07E-10;3,52E-12;3,72E-13;4,11E-10;2,02E-09;1,75E-11;1,78E-12;2,04E-09
3,92;8,72E-12;6,48E-14;2,63E-14;8,81E-12;4,64E-11;4,95E-13;7,37E-14;4,70E-11;4,23E-10;4,79E-12;5,48E-13;4,28E-10;2,10E-09;2,39E-11;2,66E-12;2,12E-09
3,93;8,86E-12;8,00E-14;2,83E-14;8,97E-12;4,77E-11;6,52E-13;9,03E-14;4,84E-11;4,36E-10;6,37E-12;7,10E-13;4,43E-10;2,16E-09;3,18E-11;3,47E-12;2,20E-09
3,94;9,07E-12;9,29E-14;3,01E-14;9,19E-12;4,93E-11;7,74E-13;1,01E-13;5,02E-11;4,52E-10;7,58E-12;8,07E-13;4,61E-10;2,24E-09;3,78E-11;3,95E-12;2,28E-09
3,95;9,26E-12;9,98E-14;3,19E-14;9,39E-12;5,08E-11;8,42E-13;1,14E-13;5,18E-11;4,66E-10;8,26E-12;9,35E-13;4,76E-10;2,31E-09;4,13E-11;4,58E-12;2,36E-09
3,96;9,34E-12;1,08E-13;3,29E-14;9,48E-12;5,16E-11;9,19E-13;1,27E-13;5,27E-11;4,74E-10;9,03E-12;1,07E-12;4,85E-10;2,35E-09;4,51E-11;5,24E-12;2,40E-09
3,97;9,47E-12;1,18E-13;3,42E-14;9,62E-12;5,28E-11;1,01E-12;1,36E-13;5,40E-11;4,86E-10;9,98E-12;1,15E-12;4,97E-10;2,41E-09;4,98E-11;5,68E-12;2,47E-09
3,98;9,50E-12;1,25E-13;3,42E-14;9,65E-12;5,36E-11;1,09E-12;1,43E-13;5,48E-11;4,94E-10;1,07E-11;1,23E-12;5,06E-10;2,45E-09;5,34E-11;6,06E-12;2,51E-09
3,99;9,59E-12;1,25E-13;3,44E-14;9,75E-12;5,42E-11;1,08E-12;1,47E-13;5,55E-11;5,01E-10;1,06E-11;1,27E-12;5,13E-10;2,49E-09;5,31E-11;6,25E-12;2,54E-09
4,00;9,62E-12;1,24E-13;3,64E-14;9,78E-12;5,49E-11;1,08E-12;1,52E-13;5,62E-11;5,08E-10;1,06E-11;1,31E-12;5,20E-10;2,52E-09;5,30E-11;6,45E-12;2,58E-09
4,01;9,74E-12;1,27E-13;3,65E-14;9,90E-12;5,56E-11;1,11E-12;1,52E-13;5,68E-11;5,14E-10;1,09E-11;1,31E-12;5,26E-10;2,55E-09;5,46E-11;6,47E-12;2,61E-09
4,02;9,65E-12;1,30E-13;3,60E-14;9,82E-12;5,53E-11;1,13E-12;1,55E-13;5,66E-11;5,12E-10;1,11E-11;1,34E-12;5,24E-10;2,54E-09;5,56E-11;6,61E-12;2,60E-09
4,03;9,55E-12;1,28E-13;3,55E-14;9,71E-12;5,49E-11;1,12E-12;1,54E-13;5,62E-11;5,08E-10;1,11E-11;1,34E-12;5,21E-10;2,52E-09;5,53E-11;6,59E-12;2,59E-09
4,04;9,51E-12;1,28E-13;3,51E-14;9,67E-12;5,46E-11;1,13E-12;1,53E-13;5,59E-11;5,06E-10;1,11E-11;1,34E-12;5,18E-10;2,51E-09;5,56E-11;6,60E-12;2,57E-09
4,05;9,43E-12;1,33E-13;3,54E-14;9,60E-12;5,40E-11;1,17E-12;1,54E-13;5,53E-11;5,00E-10;1,16E-11;1,34E-12;5,13E-10;2,48E-09;5,77E-11;6,63E-12;2,55E-09
4,06;9,43E-12;1,37E-13;3,58E-14;9,60E-12;5,36E-11;1,22E-12;1,56E-13;5,50E-11;4,96E-10;1,20E-11;1,36E-12;5,09E-10;2,46E-09;6,02E-11;6,70E-12;2,53E-09
4,07;9,46E-12;1,36E-13;3,67E-14;9,63E-12;5,36E-11;1,20E-12;1,55E-13;5,49E-11;4,94E-10;1,18E-11;1,34E-12;5,08E-10;2,45E-09;5,92E-11;6,61E-12;2,52E-09
4,08;9,38E-12;1,33E-13;3,62E-14;9,55E-12;5,28E-11;1,17E-12;1,56E-13;5,41E-11;4,87E-10;1,15E-11;1,35E-12;4,99E-10;2,41E-09;5,76E-11;6,67E-12;2,48E-09
4,09;9,18E-12;1,25E-13;3,39E-14;9,33E-12;5,14E-11;1,08E-12;1,45E-13;5,26E-11;4,73E-10;1,07E-11;1,25E-12;4,85E-10;2,35E-09;5,33E-11;6,18E-12;2,41E-09
4,10;8,91E-12;1,12E-13;3,13E-14;9,05E-12;4,89E-11;9,53E-13;1,27E-13;5,00E-11;4,49E-10;9,36E-12;1,08E-12;4,59E-10;2,23E-09;4,67E-11;5,31E-12;2,28E-09
4,11;8,73E-12;9,91E-14;3,00E-14;8,86E-12;4,67E-11;8,20E-13;1,06E-13;4,76E-11;4,26E-10;8,03E-12;8,65E-13;4,35E-10;2,11E-09;4,01E-11;4,24E-12;2,16E-09
4,12;8,53E-12;7,63E-14;2,76E-14;8,63E-12;4,46E-11;5,90E-13;8,40E-14;4,53E-11;4,06E-10;5,72E-12;6,47E-13;4,12E-10;2,01E-09;2,85E-11;3,15E-12;2,04E-09
4,13;8,38E-12;5,42E-14;2,49E-14;8,46E-12;4,27E-11;3,82E-13;6,37E-14;4,32E-11;3,86E-10;3,67E-12;4,51E-13;3,90E-10;1,91E-09;1,83E-11;2,17E-12;1,93E-09
4,14;8,17E-12;4,35E-14;2,44E-14;8,24E-12;4,08E-11;2,76E-13;5,11E-14;4,11E-11;3,67E-10;2,60E-12;3,18E-13;3,70E-10;1,82E-09;1,29E-11;1,50E-12;1,83E-09
4,15;8,00E-12;3,54E-14;2,41E-14;8,06E-12;3,92E-11;2,04E-13;4,29E-14;3,95E-11;3,51E-10;1,90E-12;2,31E-13;3,54E-10;1,74E-09;9,41E-12;1,07E-12;1,75E-09
