zero of S position (m) defined 2m before the entrance of the first dipole;Stabilised Pressure profils Dose = 100A*h (4BA section);;;;;;;;;;;;;;;
Current ?;1mA;;;;10mA;;;;100mA;;;;500mA;;;
Average (mbar)?;5,08E-12;2,84E-14;3,51E-14;5,14E-12;6,61E-12;4,06E-14;4,65E-14;6,70E-12;2,20E-11;1,63E-13;1,61E-13;2,23E-11;9,02E-11;7,06E-13;6,67E-13;9,16E-11
S position (m);H2;CO;CO2;Total;H2;CO;CO2;Total;H2;CO;CO2;Total;H2;CO;CO2;Total
2,90;5,05E-12;2,86E-14;3,52E-14;5,12E-12;6,57E-12;3,56E-14;3,55E-14;6,64E-12;2,17E-11;1,05E-13;3,81E-14;2,19E-11;8,91E-11;4,13E-13;4,97E-14;8,95E-11
2,91;4,98E-12;2,88E-14;3,47E-14;5,04E-12;6,50E-12;3,56E-14;3,49E-14;6,57E-12;2,17E-11;1,03E-13;3,74E-14;2,18E-11;8,90E-11;4,02E-13;4,85E-14;8,95E-11
2,92;5,00E-12;2,83E-14;3,49E-14;5,06E-12;6,52E-12;3,48E-14;3,52E-14;6,59E-12;2,17E-11;1,01E-13;3,76E-14;2,19E-11;8,94E-11;3,92E-13;4,83E-14;8,98E-11
2,93;5,02E-12;2,79E-14;3,68E-14;5,09E-12;6,53E-12;3,41E-14;3,70E-14;6,60E-12;2,16E-11;9,63E-14;3,93E-14;2,17E-11;8,84E-11;3,73E-13;4,96E-14;8,88E-11
2,94;5,02E-12;2,69E-14;3,48E-14;5,08E-12;6,50E-12;3,30E-14;3,50E-14;6,56E-12;2,13E-11;9,37E-14;3,72E-14;2,14E-11;8,70E-11;3,63E-13;4,70E-14;8,74E-11
2,95;4,97E-12;2,61E-14;3,34E-14;5,03E-12;6,43E-12;3,18E-14;3,36E-14;6,50E-12;2,10E-11;8,98E-14;3,57E-14;2,11E-11;8,58E-11;3,47E-13;4,51E-14;8,62E-11
2,96;5,02E-12;2,83E-14;3,27E-14;5,08E-12;6,46E-12;3,38E-14;3,29E-14;6,53E-12;2,09E-11;8,87E-14;3,50E-14;2,10E-11;8,50E-11;3,33E-13;4,41E-14;8,54E-11
2,97;5,01E-12;2,87E-14;3,19E-14;5,07E-12;6,44E-12;3,39E-14;3,21E-14;6,51E-12;2,08E-11;8,57E-14;3,41E-14;2,09E-11;8,46E-11;3,16E-13;4,30E-14;8,50E-11
2,98;5,03E-12;2,53E-14;3,23E-14;5,09E-12;6,45E-12;3,03E-14;3,25E-14;6,51E-12;2,06E-11;8,05E-14;3,44E-14;2,07E-11;8,37E-11;3,04E-13;4,28E-14;8,40E-11
2,99;5,01E-12;2,52E-14;3,38E-14;5,07E-12;6,42E-12;3,00E-14;3,40E-14;6,48E-12;2,05E-11;7,80E-14;3,59E-14;2,06E-11;8,29E-11;2,91E-13;4,41E-14;8,32E-11
3,00;5,00E-12;2,48E-14;3,14E-14;5,06E-12;6,41E-12;2,93E-14;3,15E-14;6,47E-12;2,04E-11;7,50E-14;3,33E-14;2,06E-11;8,29E-11;2,78E-13;4,13E-14;8,32E-11
3,01;5,03E-12;2,54E-14;3,10E-14;5,08E-12;6,41E-12;2,98E-14;3,12E-14;6,47E-12;2,03E-11;7,38E-14;3,29E-14;2,04E-11;8,19E-11;2,70E-13;4,04E-14;8,22E-11
3,02;5,11E-12;2,40E-14;3,15E-14;5,17E-12;6,49E-12;2,83E-14;3,16E-14;6,55E-12;2,02E-11;7,04E-14;3,33E-14;2,03E-11;8,12E-11;2,58E-13;4,05E-14;8,15E-11
3,03;5,03E-12;2,47E-14;2,77E-14;5,08E-12;6,38E-12;2,87E-14;2,78E-14;6,43E-12;1,99E-11;6,91E-14;2,94E-14;2,00E-11;8,00E-11;2,49E-13;3,63E-14;8,03E-11
3,04;4,98E-12;2,38E-14;2,81E-14;5,03E-12;6,31E-12;2,76E-14;2,83E-14;6,37E-12;1,96E-11;6,63E-14;2,98E-14;1,97E-11;7,89E-11;2,38E-13;3,65E-14;7,91E-11
3,05;4,94E-12;2,43E-14;2,83E-14;5,00E-12;6,27E-12;2,82E-14;2,84E-14;6,32E-12;1,95E-11;6,68E-14;2,98E-14;1,96E-11;7,82E-11;2,39E-13;3,63E-14;7,85E-11
3,06;4,98E-12;2,42E-14;2,89E-14;5,03E-12;6,29E-12;2,80E-14;2,91E-14;6,35E-12;1,94E-11;6,51E-14;3,05E-14;1,95E-11;7,78E-11;2,30E-13;3,68E-14;7,81E-11
3,07;5,03E-12;2,53E-14;2,83E-14;5,09E-12;6,35E-12;2,89E-14;2,84E-14;6,40E-12;1,95E-11;6,49E-14;2,98E-14;1,96E-11;7,79E-11;2,25E-13;3,59E-14;7,81E-11
3,08;5,03E-12;2,38E-14;2,88E-14;5,08E-12;6,34E-12;2,73E-14;2,89E-14;6,39E-12;1,94E-11;6,26E-14;3,02E-14;1,95E-11;7,76E-11;2,20E-13;3,60E-14;7,78E-11
3,09;4,95E-12;2,40E-14;2,82E-14;5,00E-12;6,24E-12;2,74E-14;2,83E-14;6,30E-12;1,92E-11;6,10E-14;2,96E-14;1,93E-11;7,69E-11;2,11E-13;3,52E-14;7,71E-11
3,10;4,93E-12;2,38E-14;2,90E-14;4,98E-12;6,22E-12;2,70E-14;2,92E-14;6,28E-12;1,92E-11;5,90E-14;3,04E-14;1,93E-11;7,67E-11;2,01E-13;3,58E-14;7,70E-11
3,11;4,95E-12;2,48E-14;2,86E-14;5,01E-12;6,24E-12;2,80E-14;2,87E-14;6,30E-12;1,91E-11;5,99E-14;2,99E-14;1,92E-11;7,63E-11;2,02E-13;3,50E-14;7,66E-11
3,12;5,04E-12;2,35E-14;2,65E-14;5,09E-12;6,31E-12;2,65E-14;2,66E-14;6,36E-12;1,90E-11;5,67E-14;2,77E-14;1,91E-11;7,55E-11;1,91E-13;3,26E-14;7,57E-11
3,13;5,04E-12;2,33E-14;2,76E-14;5,09E-12;6,31E-12;2,62E-14;2,77E-14;6,36E-12;1,90E-11;5,52E-14;2,88E-14;1,91E-11;7,54E-11;1,84E-13;3,36E-14;7,56E-11
3,14;4,96E-12;2,46E-14;2,82E-14;5,01E-12;6,22E-12;2,75E-14;2,83E-14;6,27E-12;1,88E-11;5,63E-14;2,94E-14;1,89E-11;7,46E-11;1,85E-13;3,44E-14;7,48E-11
3,15;4,96E-12;2,38E-14;2,74E-14;5,01E-12;6,20E-12;2,67E-14;2,75E-14;6,25E-12;1,86E-11;5,52E-14;2,86E-14;1,87E-11;7,38E-11;1,82E-13;3,34E-14;7,40E-11
3,16;4,95E-12;2,34E-14;2,74E-14;5,00E-12;6,18E-12;2,61E-14;2,75E-14;6,23E-12;1,85E-11;5,35E-14;2,85E-14;1,85E-11;7,31E-11;1,75E-13;3,30E-14;7,33E-11
3,17;4,90E-12;2,36E-14;2,72E-14;4,95E-12;6,13E-12;2,62E-14;2,73E-14;6,18E-12;1,84E-11;5,22E-14;2,84E-14;1,85E-11;7,28E-11;1,68E-13;3,28E-14;7,30E-11
3,18;4,89E-12;2,30E-14;2,70E-14;4,94E-12;6,10E-12;2,55E-14;2,71E-14;6,15E-12;1,82E-11;5,11E-14;2,81E-14;1,82E-11;7,18E-11;1,65E-13;3,25E-14;7,20E-11
3,19;4,87E-12;2,26E-14;2,83E-14;4,92E-12;6,06E-12;2,52E-14;2,84E-14;6,11E-12;1,80E-11;5,03E-14;2,93E-14;1,81E-11;7,11E-11;1,62E-13;3,36E-14;7,13E-11
3,20;4,91E-12;2,41E-14;2,78E-14;4,96E-12;6,09E-12;2,65E-14;2,79E-14;6,15E-12;1,80E-11;5,13E-14;2,89E-14;1,81E-11;7,08E-11;1,61E-13;3,30E-14;7,10E-11
3,21;4,93E-12;2,31E-14;2,90E-14;4,98E-12;6,12E-12;2,54E-14;2,91E-14;6,17E-12;1,80E-11;4,87E-14;3,00E-14;1,81E-11;7,08E-11;1,52E-13;3,39E-14;7,10E-11
3,22;4,92E-12;2,23E-14;2,92E-14;4,97E-12;6,11E-12;2,45E-14;2,93E-14;6,16E-12;1,80E-11;4,61E-14;3,01E-14;1,80E-11;7,07E-11;1,42E-13;3,39E-14;7,09E-11
3,23;4,90E-12;2,25E-14;2,83E-14;4,95E-12;6,07E-12;2,46E-14;2,83E-14;6,12E-12;1,78E-11;4,55E-14;2,92E-14;1,79E-11;6,99E-11;1,38E-13;3,28E-14;7,01E-11
3,24;4,87E-12;2,17E-14;2,70E-14;4,92E-12;6,04E-12;2,38E-14;2,71E-14;6,09E-12;1,77E-11;4,42E-14;2,79E-14;1,78E-11;6,94E-11;1,35E-13;3,15E-14;6,96E-11
3,25;4,93E-12;2,10E-14;2,62E-14;4,98E-12;6,09E-12;2,29E-14;2,63E-14;6,13E-12;1,76E-11;4,24E-14;2,70E-14;1,77E-11;6,90E-11;1,29E-13;3,05E-14;6,92E-11
3,26;4,94E-12;2,16E-14;2,69E-14;4,99E-12;6,09E-12;2,34E-14;2,69E-14;6,14E-12;1,76E-11;4,23E-14;2,77E-14;1,76E-11;6,85E-11;1,26E-13;3,09E-14;6,87E-11
3,27;4,95E-12;2,09E-14;2,68E-14;5,00E-12;6,08E-12;2,27E-14;2,69E-14;6,13E-12;1,74E-11;4,10E-14;2,76E-14;1,75E-11;6,77E-11;1,22E-13;3,07E-14;6,79E-11
3,28;4,89E-12;2,18E-14;2,76E-14;4,94E-12;6,02E-12;2,35E-14;2,77E-14;6,07E-12;1,73E-11;4,06E-14;2,83E-14;1,74E-11;6,74E-11;1,17E-13;3,12E-14;6,75E-11
3,29;4,82E-12;2,00E-14;2,76E-14;4,87E-12;5,94E-12;2,15E-14;2,77E-14;5,99E-12;1,71E-11;3,72E-14;2,83E-14;1,72E-11;6,69E-11;1,07E-13;3,11E-14;6,70E-11
3,30;4,79E-12;2,08E-14;2,69E-14;4,84E-12;5,90E-12;2,24E-14;2,70E-14;5,95E-12;1,70E-11;3,79E-14;2,76E-14;1,70E-11;6,62E-11;1,07E-13;3,03E-14;6,64E-11
3,31;4,85E-12;2,18E-14;2,72E-14;4,90E-12;5,95E-12;2,32E-14;2,73E-14;6,00E-12;1,70E-11;3,79E-14;2,79E-14;1,70E-11;6,59E-11;1,03E-13;3,04E-14;6,60E-11
3,32;4,84E-12;2,15E-14;2,65E-14;4,89E-12;5,93E-12;2,29E-14;2,65E-14;5,98E-12;1,68E-11;3,68E-14;2,71E-14;1,69E-11;6,54E-11;9,84E-14;2,94E-14;6,55E-11
3,33;4,83E-12;1,99E-14;2,82E-14;4,88E-12;5,93E-12;2,12E-14;2,82E-14;5,97E-12;1,68E-11;3,35E-14;2,87E-14;1,69E-11;6,54E-11;8,84E-14;3,09E-14;6,55E-11
3,34;4,84E-12;1,93E-14;2,60E-14;4,88E-12;5,92E-12;2,04E-14;2,60E-14;5,96E-12;1,67E-11;3,24E-14;2,65E-14;1,68E-11;6,47E-11;8,53E-14;2,86E-14;6,48E-11
3,35;4,84E-12;2,01E-14;2,51E-14;4,89E-12;5,92E-12;2,13E-14;2,51E-14;5,96E-12;1,67E-11;3,31E-14;2,56E-14;1,67E-11;6,44E-11;8,57E-14;2,75E-14;6,45E-11
3,36;4,82E-12;2,07E-14;2,49E-14;4,86E-12;5,84E-12;2,18E-14;2,50E-14;5,88E-12;1,61E-11;3,23E-14;2,54E-14;1,61E-11;6,15E-11;7,92E-14;2,72E-14;6,16E-11
3,37;4,71E-12;2,04E-14;2,45E-14;4,75E-12;5,42E-12;2,11E-14;2,45E-14;5,46E-12;1,25E-11;2,79E-14;2,48E-14;1,26E-11;4,42E-11;5,82E-14;2,59E-14;4,42E-11
3,38;4,57E-12;2,01E-14;2,36E-14;4,61E-12;4,95E-12;2,04E-14;2,36E-14;5,00E-12;8,84E-12;2,37E-14;2,37E-14;8,88E-12;2,61E-11;3,84E-14;2,43E-14;2,62E-11
3,39;4,44E-12;2,04E-14;2,31E-14;4,48E-12;4,73E-12;2,07E-14;2,31E-14;4,77E-12;7,67E-12;2,33E-14;2,32E-14;7,71E-12;2,07E-11;3,48E-14;2,36E-14;2,08E-11
3,40;4,44E-12;2,01E-14;2,34E-14;4,48E-12;4,73E-12;2,04E-14;2,34E-14;4,77E-12;7,63E-12;2,30E-14;2,35E-14;7,68E-12;2,05E-11;3,48E-14;2,39E-14;2,06E-11
3,41;4,47E-12;1,93E-14;2,43E-14;4,52E-12;4,77E-12;1,95E-14;2,43E-14;4,81E-12;7,67E-12;2,21E-14;2,44E-14;7,72E-12;2,06E-11;3,35E-14;2,49E-14;2,07E-11
3,42;4,51E-12;1,98E-14;2,43E-14;4,55E-12;4,80E-12;2,01E-14;2,43E-14;4,84E-12;7,71E-12;2,26E-14;2,44E-14;7,76E-12;2,06E-11;3,40E-14;2,48E-14;2,07E-11
3,43;4,55E-12;1,94E-14;2,44E-14;4,59E-12;4,84E-12;1,97E-14;2,44E-14;4,88E-12;7,74E-12;2,25E-14;2,45E-14;7,79E-12;2,07E-11;3,49E-14;2,49E-14;2,07E-11
3,44;4,57E-12;1,93E-14;2,39E-14;4,61E-12;4,86E-12;1,95E-14;2,39E-14;4,91E-12;7,77E-12;2,23E-14;2,40E-14;7,82E-12;2,07E-11;3,47E-14;2,45E-14;2,08E-11
3,45;4,54E-12;1,90E-14;2,58E-14;4,58E-12;4,83E-12;1,93E-14;2,58E-14;4,87E-12;7,72E-12;2,21E-14;2,59E-14;7,77E-12;2,06E-11;3,48E-14;2,64E-14;2,07E-11
3,46;4,52E-12;1,90E-14;2,57E-14;4,56E-12;4,81E-12;1,93E-14;2,57E-14;4,85E-12;7,73E-12;2,22E-14;2,58E-14;7,77E-12;2,07E-11;3,54E-14;2,63E-14;2,07E-11
3,47;4,52E-12;1,98E-14;2,48E-14;4,57E-12;4,81E-12;2,01E-14;2,48E-14;4,86E-12;7,71E-12;2,33E-14;2,49E-14;7,76E-12;2,06E-11;3,72E-14;2,54E-14;2,06E-11
3,48;4,46E-12;2,06E-14;2,44E-14;4,51E-12;4,75E-12;2,10E-14;2,44E-14;4,80E-12;7,67E-12;2,42E-14;2,45E-14;7,72E-12;2,07E-11;3,86E-14;2,50E-14;2,07E-11
3,49;4,44E-12;2,07E-14;2,54E-14;4,48E-12;4,73E-12;2,10E-14;2,54E-14;4,77E-12;7,62E-12;2,43E-14;2,55E-14;7,67E-12;2,05E-11;3,88E-14;2,60E-14;2,06E-11
3,50;4,53E-12;2,07E-14;2,47E-14;4,58E-12;4,85E-12;2,10E-14;2,48E-14;4,89E-12;8,02E-12;2,50E-14;2,49E-14;8,07E-12;2,21E-11;4,23E-14;2,56E-14;2,22E-11
3,51;4,66E-12;2,07E-14;2,44E-14;4,71E-12;5,21E-12;2,14E-14;2,44E-14;5,26E-12;1,07E-11;2,82E-14;2,47E-14;1,07E-11;3,50E-11;5,86E-14;2,58E-14;3,51E-11
3,52;4,77E-12;2,11E-14;2,57E-14;4,82E-12;5,66E-12;2,23E-14;2,57E-14;5,71E-12;1,46E-11;3,43E-14;2,62E-14;1,46E-11;5,41E-11;8,73E-14;2,81E-14;5,42E-11
3,53;4,80E-12;2,08E-14;2,51E-14;4,85E-12;5,80E-12;2,20E-14;2,51E-14;5,85E-12;1,58E-11;3,42E-14;2,56E-14;1,59E-11;6,03E-11;8,81E-14;2,78E-14;6,04E-11
3,54;4,74E-12;2,00E-14;2,40E-14;4,78E-12;5,74E-12;2,11E-14;2,40E-14;5,79E-12;1,58E-11;3,18E-14;2,44E-14;1,58E-11;6,03E-11;7,94E-14;2,63E-14;6,04E-11
3,55;4,84E-12;2,05E-14;2,44E-14;4,88E-12;5,84E-12;2,14E-14;2,45E-14;5,89E-12;1,59E-11;3,04E-14;2,48E-14;1,59E-11;6,04E-11;7,04E-14;2,65E-14;6,05E-11
3,56;4,80E-12;2,14E-14;2,53E-14;4,85E-12;5,79E-12;2,22E-14;2,53E-14;5,84E-12;1,57E-11;3,04E-14;2,57E-14;1,58E-11;5,98E-11;6,71E-14;2,71E-14;5,99E-11
3,57;4,77E-12;2,12E-14;2,62E-14;4,82E-12;5,76E-12;2,20E-14;2,62E-14;5,80E-12;1,56E-11;2,99E-14;2,65E-14;1,57E-11;5,94E-11;6,49E-14;2,79E-14;5,95E-11
3,58;4,77E-12;1,87E-14;2,53E-14;4,81E-12;5,75E-12;1,95E-14;2,53E-14;5,79E-12;1,55E-11;2,67E-14;2,56E-14;1,56E-11;5,91E-11;5,91E-14;2,69E-14;5,92E-11
3,59;4,86E-12;1,95E-14;2,58E-14;4,90E-12;5,84E-12;2,02E-14;2,58E-14;5,88E-12;1,56E-11;2,72E-14;2,61E-14;1,57E-11;5,92E-11;5,84E-14;2,73E-14;5,93E-11
3,60;4,84E-12;2,05E-14;2,67E-14;4,88E-12;5,81E-12;2,11E-14;2,67E-14;5,86E-12;1,56E-11;2,71E-14;2,70E-14;1,56E-11;5,90E-11;5,34E-14;2,81E-14;5,90E-11
3,61;4,78E-12;2,11E-14;2,67E-14;4,83E-12;5,77E-12;2,17E-14;2,67E-14;5,82E-12;1,56E-11;2,73E-14;2,69E-14;1,57E-11;5,93E-11;5,21E-14;2,80E-14;5,94E-11
3,62;4,85E-12;2,09E-14;2,61E-14;4,90E-12;5,83E-12;2,14E-14;2,61E-14;5,88E-12;1,56E-11;2,70E-14;2,63E-14;1,57E-11;5,92E-11;5,18E-14;2,73E-14;5,93E-11
3,63;4,79E-12;2,06E-14;2,49E-14;4,83E-12;5,76E-12;2,12E-14;2,50E-14;5,81E-12;1,55E-11;2,70E-14;2,52E-14;1,56E-11;5,90E-11;5,29E-14;2,61E-14;5,91E-11
3,64;4,82E-12;1,91E-14;2,37E-14;4,86E-12;5,79E-12;1,96E-14;2,38E-14;5,83E-12;1,55E-11;2,54E-14;2,40E-14;1,56E-11;5,89E-11;5,10E-14;2,49E-14;5,90E-11
3,65;4,82E-12;1,83E-14;2,33E-14;4,87E-12;5,81E-12;1,88E-14;2,33E-14;5,85E-12;1,56E-11;2,41E-14;2,35E-14;1,57E-11;5,92E-11;4,74E-14;2,45E-14;5,93E-11
3,66;4,85E-12;1,98E-14;2,30E-14;4,89E-12;5,83E-12;2,03E-14;2,31E-14;5,88E-12;1,57E-11;2,51E-14;2,33E-14;1,57E-11;5,94E-11;4,67E-14;2,42E-14;5,94E-11
3,67;4,85E-12;2,04E-14;2,35E-14;4,89E-12;5,85E-12;2,09E-14;2,35E-14;5,89E-12;1,58E-11;2,54E-14;2,37E-14;1,59E-11;6,01E-11;4,53E-14;2,45E-14;6,01E-11
3,68;4,81E-12;2,05E-14;2,45E-14;4,85E-12;5,83E-12;2,08E-14;2,45E-14;5,88E-12;1,61E-11;2,44E-14;2,46E-14;1,61E-11;6,17E-11;4,04E-14;2,53E-14;6,17E-11
3,69;4,79E-12;1,91E-14;2,25E-14;4,84E-12;5,81E-12;1,95E-14;2,25E-14;5,85E-12;1,59E-11;2,28E-14;2,26E-14;1,60E-11;6,10E-11;3,78E-14;2,32E-14;6,11E-11
3,70;4,78E-12;1,85E-14;2,34E-14;4,82E-12;5,79E-12;1,88E-14;2,35E-14;5,83E-12;1,58E-11;2,20E-14;2,36E-14;1,59E-11;6,04E-11;3,64E-14;2,41E-14;6,05E-11
3,71;4,81E-12;1,85E-14;2,40E-14;4,86E-12;5,80E-12;1,88E-14;2,40E-14;5,84E-12;1,56E-11;2,18E-14;2,42E-14;1,57E-11;5,93E-11;3,53E-14;2,47E-14;5,94E-11
3,72;4,86E-12;1,96E-14;2,52E-14;4,91E-12;5,81E-12;1,99E-14;2,52E-14;5,86E-12;1,53E-11;2,28E-14;2,53E-14;1,54E-11;5,76E-11;3,57E-14;2,58E-14;5,77E-11
3,73;4,84E-12;1,92E-14;2,41E-14;4,88E-12;5,74E-12;1,95E-14;2,41E-14;5,79E-12;1,48E-11;2,19E-14;2,42E-14;1,48E-11;5,50E-11;3,25E-14;2,46E-14;5,51E-11
3,74;4,79E-12;1,87E-14;2,38E-14;4,83E-12;5,65E-12;1,89E-14;2,38E-14;5,69E-12;1,42E-11;2,11E-14;2,39E-14;1,43E-11;5,23E-11;3,10E-14;2,42E-14;5,23E-11
3,75;4,79E-12;1,90E-14;2,41E-14;4,83E-12;5,60E-12;1,92E-14;2,41E-14;5,64E-12;1,37E-11;2,09E-14;2,42E-14;1,38E-11;4,98E-11;2,87E-14;2,45E-14;4,98E-11
3,76;4,74E-12;2,02E-14;2,48E-14;4,78E-12;5,51E-12;2,04E-14;2,48E-14;5,55E-12;1,32E-11;2,18E-14;2,48E-14;1,33E-11;4,75E-11;2,80E-14;2,51E-14;4,76E-11
3,77;4,74E-12;1,97E-14;2,62E-14;4,79E-12;5,48E-12;1,99E-14;2,62E-14;5,52E-12;1,28E-11;2,10E-14;2,62E-14;1,29E-11;4,55E-11;2,64E-14;2,64E-14;4,56E-11
3,78;4,76E-12;1,91E-14;2,41E-14;4,80E-12;5,46E-12;1,92E-14;2,41E-14;5,50E-12;1,24E-11;2,03E-14;2,42E-14;1,25E-11;4,35E-11;2,53E-14;2,43E-14;4,35E-11
3,79;4,75E-12;1,88E-14;2,46E-14;4,79E-12;5,42E-12;1,89E-14;2,46E-14;5,46E-12;1,21E-11;1,99E-14;2,46E-14;1,21E-11;4,18E-11;2,44E-14;2,48E-14;4,18E-11
3,80;4,66E-12;2,02E-14;2,60E-14;4,71E-12;5,31E-12;2,03E-14;2,60E-14;5,35E-12;1,18E-11;2,11E-14;2,60E-14;1,18E-11;4,04E-11;2,48E-14;2,61E-14;4,05E-11
3,81;4,71E-12;2,00E-14;2,48E-14;4,75E-12;5,32E-12;2,01E-14;2,48E-14;5,37E-12;1,15E-11;2,09E-14;2,49E-14;1,16E-11;3,90E-11;2,45E-14;2,50E-14;3,90E-11
3,82;4,75E-12;1,90E-14;2,47E-14;4,79E-12;5,34E-12;1,90E-14;2,47E-14;5,39E-12;1,13E-11;1,99E-14;2,47E-14;1,14E-11;3,79E-11;2,38E-14;2,48E-14;3,79E-11
3,83;4,74E-12;1,88E-14;2,48E-14;4,79E-12;5,33E-12;1,89E-14;2,48E-14;5,37E-12;1,11E-11;1,98E-14;2,48E-14;1,12E-11;3,69E-11;2,42E-14;2,50E-14;3,70E-11
3,84;4,69E-12;2,06E-14;2,47E-14;4,74E-12;5,26E-12;2,08E-14;2,47E-14;5,31E-12;1,10E-11;2,19E-14;2,47E-14;1,10E-11;3,63E-11;2,71E-14;2,49E-14;3,63E-11
3,85;4,68E-12;1,98E-14;2,46E-14;4,73E-12;5,25E-12;2,00E-14;2,46E-14;5,29E-12;1,09E-11;2,12E-14;2,46E-14;1,09E-11;3,60E-11;2,69E-14;2,48E-14;3,60E-11
3,86;4,70E-12;1,88E-14;2,48E-14;4,74E-12;5,26E-12;1,90E-14;2,48E-14;5,31E-12;1,09E-11;2,06E-14;2,48E-14;1,09E-11;3,59E-11;2,77E-14;2,51E-14;3,59E-11
3,87;4,71E-12;1,87E-14;2,44E-14;4,75E-12;5,27E-12;1,89E-14;2,44E-14;5,31E-12;1,09E-11;2,09E-14;2,44E-14;1,09E-11;3,58E-11;2,99E-14;2,48E-14;3,59E-11
3,88;4,68E-12;1,82E-14;2,53E-14;4,72E-12;5,24E-12;1,84E-14;2,53E-14;5,28E-12;1,09E-11;2,10E-14;2,54E-14;1,09E-11;3,58E-11;3,25E-14;2,59E-14;3,59E-11
3,89;4,70E-12;1,89E-14;2,66E-14;4,75E-12;5,27E-12;1,93E-14;2,67E-14;5,31E-12;1,09E-11;2,34E-14;2,68E-14;1,10E-11;3,61E-11;4,13E-14;2,74E-14;3,62E-11
3,90;4,69E-12;1,88E-14;2,50E-14;4,73E-12;5,27E-12;1,93E-14;2,50E-14;5,31E-12;1,11E-11;2,51E-14;2,52E-14;1,11E-11;3,69E-11;5,05E-14;2,60E-14;3,70E-11
3,91;4,69E-12;2,03E-14;2,40E-14;4,74E-12;5,30E-12;2,11E-14;2,40E-14;5,34E-12;1,13E-11;2,87E-14;2,43E-14;1,14E-11;3,81E-11;6,24E-14;2,54E-14;3,82E-11
3,92;4,62E-12;2,09E-14;2,43E-14;4,66E-12;5,24E-12;2,19E-14;2,43E-14;5,29E-12;1,15E-11;3,18E-14;2,47E-14;1,15E-11;3,92E-11;7,57E-14;2,64E-14;3,93E-11
3,93;4,56E-12;2,07E-14;2,49E-14;4,61E-12;5,21E-12;2,19E-14;2,49E-14;5,26E-12;1,17E-11;3,43E-14;2,54E-14;1,17E-11;4,04E-11;8,91E-14;2,76E-14;4,05E-11
3,94;4,60E-12;2,00E-14;2,54E-14;4,64E-12;5,26E-12;2,15E-14;2,55E-14;5,31E-12;1,19E-11;3,65E-14;2,61E-14;1,20E-11;4,15E-11;1,03E-13;2,87E-14;4,16E-11
3,95;4,60E-12;2,01E-14;2,63E-14;4,65E-12;5,28E-12;2,18E-14;2,64E-14;5,33E-12;1,21E-11;3,82E-14;2,70E-14;1,21E-11;4,22E-11;1,11E-13;2,99E-14;4,24E-11
3,96;4,59E-12;2,01E-14;2,61E-14;4,63E-12;5,29E-12;2,19E-14;2,61E-14;5,34E-12;1,23E-11;4,02E-14;2,69E-14;1,23E-11;4,34E-11;1,21E-13;3,01E-14;4,35E-11
3,97;4,52E-12;2,12E-14;2,57E-14;4,57E-12;5,24E-12;2,32E-14;2,58E-14;5,28E-12;1,24E-11;4,32E-14;2,65E-14;1,24E-11;4,40E-11;1,32E-13;3,00E-14;4,42E-11
3,98;4,56E-12;2,17E-14;2,76E-14;4,61E-12;5,28E-12;2,39E-14;2,76E-14;5,33E-12;1,25E-11;4,56E-14;2,85E-14;1,26E-11;4,46E-11;1,42E-13;3,21E-14;4,48E-11
3,99;4,59E-12;2,03E-14;2,78E-14;4,64E-12;5,32E-12;2,25E-14;2,79E-14;5,37E-12;1,27E-11;4,47E-14;2,87E-14;1,27E-11;4,54E-11;1,43E-13;3,25E-14;4,55E-11
4,00;4,58E-12;2,04E-14;2,74E-14;4,63E-12;5,33E-12;2,27E-14;2,75E-14;5,38E-12;1,28E-11;4,53E-14;2,83E-14;1,29E-11;4,59E-11;1,46E-13;3,22E-14;4,61E-11
4,01;4,57E-12;2,20E-14;2,70E-14;4,62E-12;5,32E-12;2,42E-14;2,71E-14;5,37E-12;1,28E-11;4,66E-14;2,80E-14;1,29E-11;4,63E-11;1,46E-13;3,18E-14;4,64E-11
4,02;4,56E-12;2,20E-14;2,65E-14;4,61E-12;5,31E-12;2,42E-14;2,65E-14;5,37E-12;1,29E-11;4,66E-14;2,74E-14;1,29E-11;4,64E-11;1,46E-13;3,12E-14;4,65E-11
4,03;4,58E-12;2,19E-14;2,62E-14;4,63E-12;5,33E-12;2,42E-14;2,63E-14;5,38E-12;1,28E-11;4,70E-14;2,72E-14;1,29E-11;4,62E-11;1,48E-13;3,11E-14;4,64E-11
4,04;4,64E-12;2,26E-14;2,62E-14;4,69E-12;5,39E-12;2,49E-14;2,63E-14;5,44E-12;1,29E-11;4,78E-14;2,72E-14;1,30E-11;4,62E-11;1,49E-13;3,12E-14;4,64E-11
4,05;4,63E-12;2,28E-14;2,74E-14;4,68E-12;5,37E-12;2,51E-14;2,75E-14;5,43E-12;1,28E-11;4,77E-14;2,84E-14;1,29E-11;4,60E-11;1,48E-13;3,24E-14;4,62E-11
4,06;4,59E-12;2,21E-14;2,75E-14;4,64E-12;5,32E-12;2,44E-14;2,76E-14;5,37E-12;1,26E-11;4,76E-14;2,85E-14;1,27E-11;4,50E-11;1,51E-13;3,26E-14;4,52E-11
4,07;4,53E-12;2,26E-14;2,63E-14;4,58E-12;5,25E-12;2,50E-14;2,64E-14;5,30E-12;1,25E-11;4,88E-14;2,73E-14;1,25E-11;4,46E-11;1,54E-13;3,13E-14;4,48E-11
